intron	logef	Ficedula_albicollis	F1_hybrid	deltapsi
chrN00001:1974691:1974908:clu_279_-	-0.232099452580016	0.491037031162261	0.470743656836426	-0.0202933743258354
chrN00001:1974691:1975641:clu_279_-	0.388778192788602	0.00413971900962426	0.00738388340499997	0.00324416439537571
chrN00001:1974965:1975641:clu_279_-	-0.156678740208585	0.504823249828115	0.521872459758574	0.0170492099304597
chrN00001:2789492:2795836:clu_282_-	-0.615013519507286	0.987474951088684	0.958409108387756	-0.029065842700928
chrN00001:2794381:2795836:clu_282_-	0.615013519507286	0.012525048911316	0.041590891612244	0.0290658427009281
chrN00001:3090200:3090683:clu_283_-	0.200682927515572	0.0256196106076866	0.0377940140656662	0.0121744034579795
chrN00001:3090286:3090683:clu_283_-	-0.200682927515572	0.974380389392313	0.962205985934334	-0.0121744034579796
chrN00001:3090834:3091420:clu_284_-	0.721551986695362	0.278233130307202	0.307940371561993	0.0297072412547912
chrN00001:3090834:3091908:clu_284_-	0.867192883271236	0.0449885385889932	0.0575984386635019	0.0126099000745087
chrN00001:3091588:3091753:clu_284_-	0.39532185118319	0.0139278495537613	0.0111240237356084	-0.00280382581815292
chrN00001:3091588:3091908:clu_284_-	0.552637130562652	0.209632190866255	0.195955280368793	-0.0136769104974614
chrN00001:3091588:3093633:clu_284_-	1.13811218545555	0.00418623438623396	0.00702734255218859	0.00284110816595463
chrN00001:3091827:3091908:clu_284_-	-4.24289919246765	0.00628215998120012	4.85437169389876e-05	-0.00623361626426113
chrN00001:3092096:3093633:clu_284_-	0.568083155299657	0.442749896316354	0.420305999400975	-0.0224438969153791
chrN00001:3473855:3477635:clu_287_-	-0.410475553932649	0.0588562458232996	0.0318809308614495	-0.0269753149618501
chrN00001:3473855:3479921:clu_287_-	0.233722498518953	0.892794113462022	0.921003783068007	0.0282096696059851
chrN00001:3477658:3479921:clu_287_-	0.176753055413696	0.0483496407146782	0.0471152860705432	-0.00123435464413502
chrN00001:5563367:5563939:clu_30_+	-0.0643429133626683	0.286998354760669	0.266813041521909	-0.0201853132387598
chrN00001:5564044:5564970:clu_30_+	-0.0176270664455499	0.334316735385765	0.3256673335048	-0.00864940188096552
chrN00001:5565029:5565656:clu_30_+	0.0819699798082183	0.378684909853566	0.407519624973292	0.0288347151197252
chrN00001:6912461:6913122:clu_311_-	0.142671215802888	0.0412195982714157	0.0368228601309812	-0.00439673814043444
chrN00001:6912461:6914360:clu_311_-	-0.51736242402799	0.0629030928063594	0.0290426870500867	-0.0338604057562727
chrN00001:6912461:6916075:clu_311_-	0.330967127711364	0.761828959761184	0.821574813087487	0.0597458533263029
chrN00001:6914402:6915777:clu_311_-	-0.508958825108582	0.0377375368945231	0.017570656280817	-0.0201668806137061
chrN00001:6914402:6916075:clu_311_-	0.165872441121646	0.0658343989490897	0.0601925583664878	-0.00564184058260195
chrN00001:6915840:6916075:clu_311_-	0.625779479556202	0.0193354618760387	0.0280013885124986	0.00866592663645989
chrN00001:6915846:6916075:clu_311_-	-0.238969015055529	0.0111409514413895	0.00679503657164191	-0.0043459148697476
chrN00001:6916139:6918276:clu_312_-	-0.178984185159451	0.00845347752043758	0.00739589775991001	-0.00105757976052757
chrN00001:6916143:6916903:clu_312_-	0.0341668314631251	0.0891941686851957	0.0965744557216414	0.00738028703644573
chrN00001:6916143:6918276:clu_312_-	-0.0779610779732505	0.835669046500076	0.808841807088173	-0.0268272394119026
chrN00001:6917091:6918276:clu_312_-	0.222778431669577	0.0666833072942911	0.0871878394302755	0.0205045321359844
chrN00001:7791229:7812229:clu_315_-	-0.217818187435729	0.194543879213315	0.194742537816004	0.000198658602688639
chrN00001:7791229:7819264:clu_315_-	-0.0776119577384629	0.00363342670345836	0.00418456626309573	0.000551139559637374
chrN00001:7812309:7813570:clu_315_-	-0.24039275969206	0.00796045653716856	0.00779071320393434	-0.000169743333234227
chrN00001:7812309:7814350:clu_315_-	-0.240433654574642	0.3769059747976	0.368854004903575	-0.00805196989402562
chrN00001:7812309:7819264:clu_315_-	1.49755752306138	0.00357178269894179	0.0198749703098947	0.016303187610953
chrN00001:7812321:7814350:clu_315_-	-0.240433654471195	0.00934281767369339	0.00914322389883255	-0.00019959377486084
chrN00001:7813711:7814350:clu_315_-	-0.240433654574647	0.00544767220462652	0.0053312917396903	-0.00011638046493622
chrN00001:7814402:7819264:clu_315_-	-0.240433654574648	0.398593990171196	0.390078691864974	-0.008515298306222
chrN00001:7824570:7827515:clu_316_-	0.0311125030619706	0.0653008468176472	0.0551733118131186	-0.0101275350045286
chrN00001:7824570:7827972:clu_316_-	0.195771443144365	0.460213858223623	0.458437780924012	-0.00177607729961038
chrN00001:7824570:7829642:clu_316_-	0.201414757790577	0.168117209453139	0.168416152825286	0.000298943372146421
chrN00001:7824570:7830009:clu_316_-	-0.392645968763105	0.0516979007721086	0.0285921743213575	-0.0231057264507512
chrN00001:7824570:7831179:clu_316_-	-0.392647881129084	0.043655187921455	0.0241440046391316	-0.0195111832823234
chrN00001:7824570:7831579:clu_316_-	0.749615554787863	0.125857487013899	0.218137939681362	0.0922804526674623
chrN00001:7828119:7829642:clu_316_-	-0.392620408892586	0.0851575097981279	0.0470986357957328	-0.0380588740023951
chrN00001:8173842:8243979:clu_317_-	-0.160663425988884	0.976281654406331	0.9675847945961	-0.00869685981023116
chrN00001:8234497:8243979:clu_317_-	0.160663425988884	0.023718345593669	0.0324152054039001	0.00869685981023103
chrN00001:8101436:8105737:clu_322_-	-0.0802131658239821	0.0737373825655228	0.0583209787335442	-0.0154164038319787
chrN00001:8101436:8107896:clu_322_-	0.205613961450309	0.813933876367107	0.856760340364084	0.0428264639969775
chrN00001:8105772:8107896:clu_322_-	-0.125400795626327	0.11232874106737	0.0849186809023715	-0.027410060164999
chrN00001:8108056:8111671:clu_323_-	-0.107021993797195	0.0170246797168346	0.0103740587828188	-0.00665062093401578
chrN00001:8108056:8115314:clu_323_-	0.400979796686412	0.971425018905783	0.983787755850041	0.0123627369442575
chrN00001:8111700:8115314:clu_323_-	-0.293957802889216	0.0115503013773823	0.00583818536714063	-0.00571211601024171
chrN00001:8115449:8147305:clu_324_-	0.154428070817907	0.111923040804404	0.146491166284791	0.0345681254803873
chrN00001:8115452:8147305:clu_324_-	-0.154428070817907	0.888076959195596	0.853508833715209	-0.0345681254803871
chrN00001:8159442:8162326:clu_325_-	-0.0486300650931386	0.0348118200725703	0.0316876949369129	-0.00312412513565745
chrN00001:8159457:8162326:clu_325_-	0.0486300650931385	0.96518817992743	0.968312305063087	0.00312412513565741
chrN00001:9493971:9496180:clu_328_-	0.0149398483155576	0.229207981574644	0.243958860606577	0.0147508790319329
chrN00001:9493971:9496951:clu_328_-	-0.854560133852732	0.0203453389694458	0.00907679956225709	-0.0112685394071887
chrN00001:9493971:9510984:clu_328_-	1.37535670079502	0.00203199203603271	0.00843005471127529	0.00639806267524257
chrN00001:9496740:9496951:clu_328_-	0.149070548707579	0.105347277607161	0.128221956586041	0.0228746789788803
chrN00001:9496740:9502633:clu_328_-	-0.0315044317647461	0.059477922797584	0.0604327222498832	0.000954799452299246
chrN00001:9496740:9510984:clu_328_-	0.0996497978116329	0.0544051370461213	0.0630254320989094	0.00862029505278811
chrN00001:9497004:9501176:clu_328_-	0.138214992470299	0.100188177255169	0.120626034227214	0.0204378569720452
chrN00001:9497004:9502633:clu_328_-	-0.739458436955354	0.011426421921603	0.00571960587443215	-0.0057068160471708
chrN00001:9497004:9510984:clu_328_-	0.398913788286329	0.00405846470662113	0.00634171026613798	0.00228324555951685
chrN00001:9501280:9502633:clu_328_-	0.329404145927068	0.0957017752277327	0.139500884950239	0.0437991097225058
chrN00001:9502779:9506626:clu_328_-	-0.444376073700492	0.15144402848107	0.101826459296521	-0.0496175691845497
chrN00001:9506688:9510984:clu_328_-	-0.435650746040156	0.166365482376815	0.112839479570514	-0.0535260028063017
chrN00001:9825215:9831690:clu_332_-	-0.0952302703478303	0.361962765434574	0.331956554411172	-0.0300062110234017
chrN00001:9825215:9832249:clu_332_-	0.167685670309419	0.272593305295885	0.325173749212019	0.0525804439161341
chrN00001:9831707:9832249:clu_332_-	-0.0724553999615889	0.365443929269541	0.342869696376808	-0.0225742328927323
chrN00001:10263229:10266375:clu_335_-	-0.429819219633075	0.00794275715539519	0.00746533462841413	-0.00047742252698106
chrN00001:10263234:10266375:clu_335_-	-0.332152002868284	0.465387403906881	0.482290772544604	0.0169033686377227
chrN00001:10263234:10267425:clu_335_-	1.63020161502467	0.002697797315648	0.0198949565163809	0.0171971592007329
chrN00001:10266453:10267425:clu_335_-	-0.434079144109496	0.0084411174227816	0.00790001425543972	-0.000541103167341878
chrN00001:10266457:10267425:clu_335_-	-0.434151248413819	0.515530924199294	0.482448922055162	-0.0330820021441326
chrN00001:10269757:10271437:clu_336_-	0.209722926742686	0.274234712263703	0.339300299762415	0.0650655874987118
chrN00001:10269757:10273096:clu_336_-	0.206792000500216	0.00627488930992176	0.00774096316842723	0.00146607385850547
chrN00001:10269757:10287140:clu_336_-	-0.228119154664765	0.0241298745373919	0.0192692353392327	-0.00486063919815916
chrN00001:10271527:10273096:clu_336_-	-0.0591985995357415	0.323222237415971	0.305613063473148	-0.0176091739428233
chrN00001:10273165:10287140:clu_336_-	-0.129197173042395	0.372138286473012	0.328076438256777	-0.0440618482162348
chrN00001:10333553:10333710:clu_337_-	0.50120695867327	0.0881716193292024	0.208539295350881	0.120367676021678
chrN00001:10333553:10353844:clu_337_-	-0.50120695867327	0.911828380670798	0.791460704649119	-0.120367676021678
chrN00001:10335290:10335766:clu_338_-	-0.182771509394592	0.0438262897100955	0.0646632686270808	0.0208369789169852
chrN00001:10335290:10357949:clu_338_-	0.866889444457113	0.0243304742464114	0.102549957050539	0.0782194828041275
