intron	logef	Ficedula_hypoleuca	F1_hybrid	deltapsi
chrN00001:18494015:18496154:clu_160_+	-0.0121381783023398	0.572570371220811	0.566618939883884	-0.00595143133692699
chrN00001:18494015:18496157:clu_160_+	0.0121381783023399	0.427429628779189	0.433381060116116	0.00595143133692705
chrN00001:18502648:18503347:clu_161_+	0.262854724018712	0.0700454512370439	0.0852837399707827	0.0152382887337388
chrN00001:18502691:18503347:clu_161_+	0.0558520627048963	0.911086688039729	0.901874042951869	-0.00921264508786035
chrN00001:18502691:18503352:clu_161_+	-0.318706786723608	0.0188678607232269	0.0128422170773485	-0.00602564364587833
chrN00001:18694367:18699121:clu_165_+	-0.114985299614223	0.235124316575956	0.209521060505517	-0.0256032560704383
chrN00001:18694367:18707876:clu_165_+	-0.0758735075968608	0.458575758450751	0.424939659820849	-0.033636098629902
chrN00001:18694367:18707879:clu_165_+	0.420814665256272	0.141461260622696	0.215408397325135	0.0739471367024385
chrN00001:18699252:18707876:clu_165_+	0.0531858416816752	0.086268157644149	0.0909528808235148	0.00468472317936576
chrN00001:18699252:18707879:clu_165_+	-0.283141699726864	0.0785705067064482	0.0591780015249843	-0.0193925051814639
chrN00001:18711961:18712365:clu_166_+	0.0826771737340912	0.144000974117945	0.16881672742795	0.024815753310005
chrN00001:18711961:18715366:clu_166_+	-0.140218607578064	0.718657506473647	0.674170283403163	-0.0444872230704833
chrN00001:18712416:18715366:clu_166_+	0.0575414338439723	0.137341519408409	0.157012989168887	0.0196714697604782
chrN00001:3076765:3077948:clu_17_+	-0.416804331365373	0.997252318977348	0.99369844816188	-0.00355387081546799
chrN00001:3076765:3078025:clu_17_+	0.416804331365373	0.00274768102265161	0.00630155183811958	0.00355387081546797
chrN00001:19417373:19422883:clu_171_+	-0.0362310874010607	0.092503774835043	0.0999144565774686	0.0074106817424256
chrN00001:19417373:19423391:clu_171_+	-0.166045702184004	0.814654624336227	0.772795583366688	-0.0418590409695395
chrN00001:19422967:19423391:clu_171_+	0.202276789585065	0.0928416008287296	0.127289960055843	0.0344483592271138
chrN00001:19479355:19530759:clu_172_+	0.0684193937772391	0.91542443358853	0.925434208253097	0.0100097746645671
chrN00001:19501858:19530759:clu_172_+	-0.0684193937772391	0.0845755664114696	0.0745657917469026	-0.010009774664567
chrN00001:19544992:19545865:clu_174_+	0.198678798607567	0.0186353188842568	0.0247593320082633	0.00612401312400649
chrN00001:19544992:19548289:clu_174_+	-0.17855007085792	0.502579298434812	0.457908045407179	-0.0446712530276331
chrN00001:19544992:19553923:clu_174_+	0.157383747594789	0.0305843281722438	0.038991220266171	0.00840689209392722
chrN00001:19545951:19548289:clu_174_+	-0.165572549246057	0.0264577193355372	0.0244209272306372	-0.00203679210489995
chrN00001:19548399:19553923:clu_174_+	-0.0119399260983785	0.42174333517315	0.45392047508775	0.0321771399145994
chrN00001:19554036:19557382:clu_175_+	-0.135062766477433	0.896954022472297	0.869177258802531	-0.0277767636697663
chrN00001:19554036:19557406:clu_175_+	0.135062766477433	0.103045977527703	0.130822741197469	0.0277767636697663
chrN00001:19560699:19564932:clu_176_+	0.056781071971961	0.356370274730348	0.382821096896631	0.0264508221662832
chrN00001:19560699:19564935:clu_176_+	-0.056781071971961	0.643629725269652	0.617178903103369	-0.0264508221662831
chrN00001:19578417:19579145:clu_178_+	0.341070737358832	0.00248464312376886	0.00600711390607972	0.00352247078231087
chrN00001:19578448:19579145:clu_178_+	-0.55580358348411	0.988427164602355	0.974628153420214	-0.0137990111821414
chrN00001:19578448:19579148:clu_178_+	0.214732846125279	0.00908819227387616	0.0193647326737067	0.0102765403998305
chrN00001:19620527:19625217:clu_179_+	-0.101203794100553	0.160630226236403	0.163866975969057	0.00323674973265423
chrN00001:19620527:19626401:clu_179_+	0.316694600238982	0.113117515568911	0.175260881975848	0.0621433664069373
chrN00001:19625355:19626401:clu_179_+	-0.215490806138429	0.726252258194686	0.660872142055095	-0.0653801161395916
chrN00001:19626468:19627463:clu_180_+	0.0916196889308376	0.291365682025856	0.329579723564533	0.0382140415386768
chrN00001:19626468:19628430:clu_180_+	-0.236647292843347	0.404448313574943	0.329473566715137	-0.0749747468598054
chrN00001:19626468:19628436:clu_180_+	-0.240315052270065	0.073207114971591	0.0594179895214725	-0.0137891254501185
chrN00001:19627555:19628430:clu_180_+	0.112812419849855	0.157713290449182	0.182219254747884	0.0245059642987024
chrN00001:19627555:19628436:clu_180_+	0.272530236332719	0.0732655989784283	0.099309465450973	0.0260438664725447
chrN00001:19630325:19631748:clu_181_+	0.130052060274407	0.478788037033473	0.543689623521326	0.0649015864878532
chrN00001:19630325:19632273:clu_181_+	-0.130052060274407	0.521211962966527	0.456310376478674	-0.0649015864878531
chrN00001:19632701:19634351:clu_182_+	0.0769918155530401	0.0160562185629926	0.0218795728896052	0.00582335432661252
chrN00001:19632701:19635366:clu_182_+	-0.250923248333305	0.960522886828067	0.942956336597604	-0.0175665502304621
chrN00001:19634589:19635366:clu_182_+	0.173931432780265	0.0234208946089409	0.0351640905127904	0.0117431959038495
chrN00001:19635471:19635754:clu_183_+	-0.0445943037850738	0.00432493901194251	0.00432634503988758	1.40602794506967e-06
chrN00001:19635471:19636399:clu_183_+	-0.0452899165516713	0.993135079820831	0.992767124071394	-0.000367955749437487
chrN00001:19635907:19636399:clu_183_+	0.0898842203367452	0.00253998116722655	0.0029065308887189	0.000366549721492351
chrN00001:19637320:19637454:clu_184_+	-0.138669231355225	0.0763848219925769	0.0729883134698327	-0.00339650852274415
chrN00001:19637320:19638462:clu_184_+	-0.0845694419017382	0.813177338255949	0.820213220052374	0.00703588179642478
chrN00001:19637320:19638531:clu_184_+	-0.277031193364533	0.0626909142182406	0.0521628154731102	-0.0105280987451304
chrN00001:19637580:19638462:clu_184_+	0.592808038437931	0.00696161323406936	0.0138239670876482	0.00686235385357888
chrN00001:19637619:19638462:clu_184_+	-0.0925381718164344	0.0407853122991641	0.0408116839170349	2.63716178707518e-05
chrN00001:19638642:19642150:clu_185_+	0.240683411205961	0.378086563963466	0.385964125933774	0.00787756197030831
chrN00001:19638642:19642234:clu_185_+	-0.575837224384672	0.0139527906673022	0.00629515413850606	-0.00765763652879615
chrN00001:19638642:19643838:clu_185_+	0.0971387601488238	0.0839650089687398	0.0742528940226465	-0.00971211494609329
chrN00001:19642296:19643838:clu_185_+	0.238015053029887	0.523995636400492	0.533487825905073	0.00949218950458108
chrN00001:20230224:20301319:clu_190_+	0.140732544245786	0.322705852199465	0.387009702721522	0.0643038505220565
chrN00001:20234788:20301319:clu_190_+	-0.140732544245786	0.677294147800535	0.612990297278478	-0.0643038505220564
chrN00001:20388206:20389789:clu_193_+	-0.290498547977616	0.499542933239184	0.4864396607998	-0.0131032724393833
chrN00001:20388206:20390073:clu_193_+	0.535691701165803	0.00302219277786465	0.00672338819004549	0.00370119541218084
chrN00001:20389827:20390073:clu_193_+	-0.245193153188187	0.497434873982952	0.506836951010154	0.00940207702720253
chrN00001:20390138:20393457:clu_194_+	-0.0186816699084765	0.0303871082037937	0.0293053514562193	-0.00108175674757445
chrN00001:20390138:20393481:clu_194_+	0.0186816699084765	0.969612891796206	0.970694648543781	0.0010817567475746
chrN00001:20936714:20953529:clu_197_+	-0.219800885412286	0.285853167969854	0.239962159309469	-0.0458910086603845
chrN00001:20936714:20964693:clu_197_+	-0.0322786448398195	0.335574760118129	0.339804334502143	0.00422957438401422
chrN00001:20936714:20964728:clu_197_+	0.103358075285268	0.0848648321856127	0.0984178020630312	0.0135529698774186
chrN00001:20953609:20964693:clu_197_+	0.0307813854782291	0.242312525483257	0.261337729230715	0.0190252037474578
chrN00001:20953609:20964728:clu_197_+	0.117940069488608	0.0513947142431476	0.0604779748946416	0.00908326065149397
chrN00001:21356112:21364015:clu_208_+	-0.316671660231407	0.37117386491759	0.238571442927876	-0.132602421989715
chrN00001:21356112:21364018:clu_208_+	0.316671660231407	0.628826135082409	0.761428557072124	0.132602421989715
chrN00001:21364080:21367418:clu_209_+	-0.188304277870474	0.0389929043011174	0.026637483996731	-0.0123554203043864
chrN00001:21364080:21374602:clu_209_+	0.178934881559762	0.295472575946124	0.291416901887488	-0.00405567405863655
chrN00001:21364080:21378748:clu_209_+	0.351174520259183	0.289575537024069	0.339283042123809	0.0497075050997403
chrN00001:21367477:21367578:clu_209_+	-1.16068610752	0.0246550488732525	0.00636961851716625	-0.0182854303560863
chrN00001:21367477:21378748:clu_209_+	1.92770758443832	0.00228847099984908	0.0129725486083586	0.0106840776085095
chrN00001:21367625:21374602:clu_209_+	0.0656164065672586	0.027969742833294	0.0246304554908911	-0.00333928734240287
chrN00001:21367625:21378748:clu_209_+	-1.16585276466979	0.00601105764043339	0.00154495059800314	-0.00446610704243025
chrN00001:21374652:21374807:clu_209_+	-0.16440687865833	0.0244807974464104	0.0171281984894759	-0.00735259895693454
chrN00001:21374652:21378748:clu_209_+	0.155816635894078	0.29055386493545	0.280016800288077	-0.010537064647373
chrN00001:3529416:3531873:clu_21_+	0.368923400749776	0.972614398440751	0.986715936622418	0.0141015381816674
chrN00001:3529416:3531899:clu_21_+	-0.368923400749776	0.0273856015592493	0.0132840633775819	-0.0141015381816674
chrN00001:21922620:21923966:clu_211_+	0.0944126584655343	0.304913127399513	0.346335874654754	0.0414227472552411
chrN00001:21922620:21923975:clu_211_+	-0.0944126584655343	0.695086872600487	0.653664125345246	-0.0414227472552411
chrN00001:21946305:21950374:clu_212_+	-0.134715210080031	0.674376291284242	0.6126856553098	-0.0616906359744414
chrN00001:21946794:21950374:clu_212_+	0.134715210080031	0.325623708715758	0.3873143446902	0.0616906359744412
chrN00001:22111035:22134517:clu_213_+	0.193492245838341	0.41919000698481	0.515216578921879	0.0960265719370688
chrN00001:22136932:22165634:clu_213_+	-0.193492245838341	0.58080999301519	0.484783421078121	-0.0960265719370688
chrN00001:22287720:22290843:clu_214_+	0.237265197687356	0.072886719801553	0.112182528202704	0.0392958084011513
chrN00001:22287720:22293901:clu_214_+	-0.237265197687356	0.927113280198447	0.887817471797296	-0.0392958084011512
chrN00001:22295082:22302132:clu_215_+	0.199789423909477	0.0329469276792513	0.0483479103183318	0.0154009826390805
chrN00001:22295413:22302132:clu_215_+	-0.199789423909477	0.967053072320749	0.951652089681668	-0.0154009826390806
chrN00001:22699868:22729730:clu_220_+	0.547141833018369	0.421630762384661	0.433665128333977	0.0120343659493152
chrN00001:22699868:22748869:clu_220_+	-1.05302907562577	0.00577448137950382	0.00119891888495733	-0.00457556249454649
chrN00001:22729780:22748869:clu_220_+	0.505887242607401	0.572594756235835	0.565135952781066	-0.00745880345476868
chrN00001:22748975:22759914:clu_221_+	-0.0174858244554595	0.511955372135779	0.503546631148282	-0.00840874098749711
chrN00001:22748975:22772745:clu_221_+	0.00126771700471548	0.00197620869053808	0.00198054609504088	4.3374045027994e-06
chrN00001:22759965:22772745:clu_221_+	0.0162181074507442	0.486068419173683	0.494472822756677	0.00840440358299444
chrN00001:22810753:22810842:clu_222_+	0.485104264780423	0.0132013711770277	0.0228685453836613	0.00966717420663355
chrN00001:22810753:22812016:clu_222_+	0.19264723798685	0.0175270870035022	0.0226629671073415	0.00513588010383927
chrN00001:22810753:22812924:clu_222_+	0.0243450517994231	0.172594435475525	0.188599746635874	0.0160053111603488
chrN00001:22810753:22822581:clu_222_+	-0.0661453484903935	0.442409694022037	0.441610578725292	-0.000799115296745034
chrN00001:22810753:22822771:clu_222_+	-0.24899662990289	0.0422982965204596	0.0351662782883265	-0.00713201823213309
chrN00001:22810753:22840339:clu_222_+	0.0919601414441288	0.0309714914728161	0.0362110647859945	0.00523957331317846
chrN00001:22812069:22812924:clu_222_+	0.232955263944869	0.0169381624964972	0.0228023114977721	0.00586414900127493
chrN00001:22813004:22822581:clu_222_+	-0.123742397466177	0.142423625508868	0.134209355271687	-0.00821427023718083
chrN00001:22813004:22822771:clu_222_+	-0.304378021423929	0.109992024019982	0.086519279122184	-0.0234727448977976
chrN00001:22814959:22822771:clu_222_+	-0.283749562672304	0.0116438123032856	0.00934987318186709	-0.00229393912141849
chrN00001:24800874:24801929:clu_227_+	8.90167395508847	5.19862841797843e-09	0.218996634565284	0.218996629366656
chrN00001:24800874:24801996:clu_227_+	-8.90167395508847	0.999999994801371	0.781003365434716	-0.218996629366656
chrN00001:24817319:24818209:clu_228_+	-0.276518851226929	0.987812929474427	0.979001456209249	-0.00881147326517839
chrN00001:24817319:24818232:clu_228_+	0.276518851226929	0.0121870705255729	0.0209985437907513	0.0088114732651784
chrN00001:24834881:24836276:clu_229_+	0.222396418741235	0.0468886217234116	0.0712818283856881	0.0243932066622765
chrN00001:24834922:24836276:clu_229_+	-0.222396418741235	0.953111378276588	0.928718171614312	-0.0243932066622766
chrN00001:24851854:24859935:clu_230_+	0.0819329573835801	0.0126064776337885	0.0159004467985042	0.00329396916471574
chrN00001:24853406:24853661:clu_230_+	-0.24600584257646	0.0207425575743042	0.0188475916320435	-0.00189496594226065
chrN00001:24853406:24859935:clu_230_+	-0.246785274435449	0.823664851391884	0.747834660326123	-0.0758301910657617
chrN00001:24853702:24859935:clu_230_+	0.657643434634176	0.0656075555904865	0.147162552160342	0.0815549965698556
chrN00001:24859837:24859935:clu_230_+	-0.246785275005848	0.0773785578095365	0.0702547490829875	-0.00712380872654894
chrN00001:24860040:24862846:clu_231_+	-0.53958362250379	0.0728786918900274	0.0407102163021868	-0.0321684755878406
chrN00001:24860040:24863526:clu_231_+	0.59079075050144	0.00765961538347588	0.0132502830734365	0.0055906676899606
chrN00001:24860040:24866353:clu_231_+	0.104533791851137	0.841822612071394	0.895488611261294	0.0536659991899003
chrN00001:24862896:24863526:clu_231_+	0.23090062192475	0.00798376700443299	0.00963668694815701	0.00165291994372403
chrN00001:24862896:24866353:clu_231_+	-0.699071632622692	0.0603663449554374	0.0287496763151507	-0.0316166686402868
chrN00001:24863561:24866353:clu_231_+	0.312430090849154	0.00928896869523224	0.0121645260997748	0.00287555740454253
chrN00001:24893141:24894400:clu_232_+	0.36664311375512	0.334506267114961	0.384615001053201	0.0501087339382404
chrN00001:24893141:24894413:clu_232_+	0.244626852711627	0.113042208626642	0.115046021713743	0.00200381308710101
chrN00001:24893141:24894423:clu_232_+	0.35062025958889	0.00771121443883677	0.00872541522574827	0.0010142007869115
chrN00001:24893141:24895563:clu_232_+	-1.10801314410151	0.0163494671436109	0.0043021989249286	-0.0120472682186823
chrN00001:24894500:24895563:clu_232_+	0.146122918045876	0.52839084267595	0.487311363082379	-0.0410794795935707
chrN00001:24902106:24903317:clu_233_+	0.00385397718092693	0.974646781519761	0.974836553178235	0.000189771658473781
chrN00001:24902106:24903320:clu_233_+	-0.00385397718092693	0.0253532184802389	0.0251634468217653	-0.00018977165847368
chrN00001:25006341:25009977:clu_237_+	-0.203784817304249	0.981591318672717	0.972582757081797	-0.00900856159092023
chrN00001:25006341:25010007:clu_237_+	0.203784817304249	0.0184086813272829	0.0274172429182031	0.0090085615909202
chrN00001:25024835:25034895:clu_239_+	0.147358117547411	0.434679584369433	0.433736324634056	-0.000943259735377178
chrN00001:25024835:25042060:clu_239_+	-0.411743343568265	0.123110746588352	0.0702324530559234	-0.0528782935324285
chrN00001:25035143:25042060:clu_239_+	0.264385226020854	0.442209669042215	0.496031222310021	0.0538215532678057
chrN00001:25060258:25060746:clu_240_+	-0.341403317075223	0.996474038954113	0.993044642654622	-0.00342939629949091
chrN00001:25060271:25060746:clu_240_+	0.341403317075223	0.00352596104588664	0.00695535734537752	0.00342939629949088
chrN00001:25060829:25061043:clu_241_+	-3.52434009345884	0.588816734469709	0.51770334110436	-0.0711133933653483
chrN00001:25060829:25061235:clu_241_+	6.80550559529238	7.8897773022254e-07	0.0212500790470101	0.0212492900692799
chrN00001:25061106:25061235:clu_241_+	-3.28116550183354	0.411182476552561	0.46104657984863	0.0498641032960684
chrN00001:25061277:25062526:clu_242_+	0.522393386017575	0.396784177116284	0.454433095112334	0.0576489179960493
chrN00001:25062644:25063380:clu_242_+	0.298414494843185	0.592417720304327	0.542339019114147	-0.0500787011901801
chrN00001:25062644:25063387:clu_242_+	-0.820807880860759	0.0107981025793885	0.0032278857735192	-0.00757021680586931
chrN00001:25339862:25340154:clu_245_+	0.227040549755516	0.292934450460463	0.364442283588019	0.0715078331275565
chrN00001:25339862:25343567:clu_245_+	-0.0621387672734059	0.452031095325955	0.421150808636746	-0.030880286689209
chrN00001:25340329:25343567:clu_245_+	-0.16490178248211	0.255034454213582	0.214406907775235	-0.0406275464383474
chrN00001:26152141:26154623:clu_251_+	-0.0441762677089669	0.0445379286232581	0.045583653124518	0.0010457245012599
chrN00001:26152141:26158290:clu_251_+	-0.0760053791912369	0.922161890739813	0.91424601341806	-0.00791587732175358
chrN00001:26154700:26158290:clu_251_+	0.120181646900204	0.0333001806369287	0.0401703334574224	0.00687015282049372
chrN00001:26191154:26198132:clu_252_+	0.00666079061378399	0.262125481570376	0.265312287101122	0.00318680553074557
chrN00001:26191154:26203685:clu_252_+	-0.138430170715236	0.0484780011729269	0.0424405128296303	-0.00603748834329662
chrN00001:26191154:26204679:clu_252_+	-0.0769403837624047	0.0992720397962044	0.0924203351335739	-0.00685170466263051
chrN00001:26198263:26203685:clu_252_+	-0.0258621074410603	0.230059050740925	0.225404680777744	-0.00465436996318142
chrN00001:26198263:26204679:clu_252_+	0.382077781818487	0.102431745582097	0.150912155952759	0.0484804103706625
chrN00001:26203738:26204679:clu_252_+	-0.147505910513569	0.257633681137471	0.223510028205171	-0.0341236529322995
chrN00001:150275:151103:clu_253_-	0.0223091380759466	0.55730758831557	0.568285731867498	0.0109781435519287
chrN00001:151211:151547:clu_253_-	-0.0223091380759466	0.44269241168443	0.431714268132502	-0.0109781435519286
chrN00001:147622:150099:clu_255_-	8.35551234471314	0.980312471290641	0.999999998890005	0.0196875275993649
chrN00001:147633:150099:clu_255_-	-8.35551234471314	0.0196875287093594	1.10999460188863e-09	-0.0196875275993648
chrN00001:170209:170604:clu_258_-	0.291437662109603	0.311932466920071	0.412474006526436	0.100541539606365
chrN00001:170209:172577:clu_258_-	-0.144970467208736	0.253586276295906	0.216736526734644	-0.0368497495612622
chrN00001:170731:172577:clu_258_-	-0.146467194900867	0.434481256784023	0.370789466738921	-0.0636917900451024
chrN00001:173126:175337:clu_259_-	1.10699971383715	0.0137655021115804	0.0539091920219743	0.0401436899103939
