intron	logef	Ficedula_hypoleuca	F1_hybrid	deltapsi
chrN00001:21374652:21378748:clu_209_+	0.274891309823645	0.191943811858637	0.264139141986126	0.072195330127489
chrN00001:3529416:3531873:clu_21_+	-0.189824950061976	0.98826185715439	0.982934006578633	-0.00532785057575702
chrN00001:3529416:3531899:clu_21_+	0.189824950061976	0.0117381428456104	0.0170659934213674	0.005327850575757
chrN00001:22287720:22290843:clu_214_+	0.0403384233982713	0.409065053211861	0.428700538422796	0.0196354852109341
chrN00001:22287720:22293901:clu_214_+	-0.0403384233982713	0.590934946788139	0.571299461577204	-0.0196354852109342
chrN00001:22295082:22302132:clu_215_+	-0.241693500756007	0.0617380769768929	0.0389961581020617	-0.0227419188748312
chrN00001:22295413:22302132:clu_215_+	0.241693500756007	0.938261923023107	0.961003841897938	0.0227419188748312
chrN00001:22437652:22437760:clu_218_+	-0.136440846987611	0.100039750643521	0.0961205414911135	-0.00391920915240708
chrN00001:22437652:22439634:clu_218_+	0.249769583415023	0.044042670547959	0.0622653325143714	0.0182226619664125
chrN00001:22437845:22439634:clu_218_+	-0.113328736427412	0.85591757880852	0.841614125994515	-0.0143034528140054
chrN00001:3532025:3535318:clu_22_+	-0.262561843047467	0.00441518366618131	0.00539578744515067	0.000980603778969358
chrN00001:3532025:3536604:clu_22_+	-0.473278191918343	0.991686434593784	0.9816744410712	-0.0100119935225844
chrN00001:3535452:3536604:clu_22_+	0.735840034965811	0.00389838174003479	0.0129297714836496	0.00903138974361485
chrN00001:24893141:24894400:clu_232_+	-0.417716526100809	0.434900849675496	0.412518389732798	-0.0223824599426973
chrN00001:24893141:24894413:clu_232_+	-0.136932513393029	0.0475238472375381	0.0596908270294235	0.0121669797918854
chrN00001:24893141:24895563:clu_232_+	0.960299812722574	0.0110223000757853	0.0414753614822243	0.030453061406439
chrN00001:24894500:24895563:clu_232_+	-0.405650773228736	0.506553003011181	0.486315421755554	-0.020237581255627
chrN00001:24902106:24903317:clu_233_+	0.179844706529234	0.958986883849508	0.96840137048464	0.00941448663513167
chrN00001:24902106:24903320:clu_233_+	-0.0938589607444651	0.0246103434257103	0.0189013319690564	-0.00570901145665396
chrN00001:24902106:24903539:clu_233_+	-0.0859857457847685	0.0164027727247814	0.0126972975463035	-0.00370547517847785
chrN00001:25024835:25034895:clu_239_+	-0.171089289814067	0.458492876324189	0.435412411912067	-0.0230804644121221
chrN00001:25024835:25042060:clu_239_+	0.276166662974583	0.0323859266486527	0.0481022435358099	0.0157163168871572
chrN00001:25035143:25042060:clu_239_+	-0.105077373160515	0.509121197027158	0.516485344552123	0.00736414752496495
chrN00001:25060258:25060746:clu_240_+	0.230224201373393	0.992230740230651	0.995083497230768	0.00285275700011711
chrN00001:25060271:25060746:clu_240_+	-0.230224201373393	0.00776925976934934	0.00491650276923235	-0.00285275700011699
chrN00001:25060829:25061043:clu_241_+	-0.211573344282397	0.595308073396471	0.549670323076704	-0.045637750319767
chrN00001:25060829:25061235:clu_241_+	0.239381182448956	0.00376927195989798	0.0054634258574448	0.00169415389754682
chrN00001:25061106:25061235:clu_241_+	-0.0278078381665586	0.400922654643631	0.444866251065851	0.0439435964222202
chrN00001:25061277:25062526:clu_242_+	-0.0219801678530698	0.365522028395953	0.422290315510679	0.0567682871147268
chrN00001:25061277:25063380:clu_242_+	1.20821450849827	0.00167894355959994	0.00663743717103886	0.00495849361143891
chrN00001:25062644:25063380:clu_242_+	-0.256041378674776	0.616206466840598	0.563342252726729	-0.0528642141138692
chrN00001:25062644:25063387:clu_242_+	-0.930192961970426	0.016592561203849	0.00772999459155258	-0.00886256661229643
chrN00001:25339862:25340154:clu_245_+	0.342793181329958	0.390921423117143	0.470879957986741	0.0799585348695986
chrN00001:25339862:25343567:clu_245_+	-0.751141645207561	0.288014122437905	0.116183554632851	-0.171830567805054
chrN00001:25340329:25343567:clu_245_+	0.408348463877603	0.321064454444953	0.412936487380408	0.0918720329354549
chrN00001:150275:151103:clu_253_-	0.0388041616281671	0.494477206032489	0.51387549865744	0.0193982926249511
chrN00001:151211:151547:clu_253_-	-0.0388041616281671	0.505522793967511	0.48612450134256	-0.019398292624951
chrN00001:147622:150099:clu_255_-	-0.178401079562104	0.976927058689174	0.967357382079778	-0.00956967660939689
chrN00001:148573:150099:clu_255_-	0.178401079562104	0.0230729413108256	0.0326426179202225	0.00956967660939686
chrN00001:170209:170604:clu_258_-	-0.196186659547348	0.397862681693828	0.342977473805259	-0.0548852078885685
chrN00001:170209:172577:clu_258_-	0.197371470937411	0.113802527467249	0.145413398158807	0.0316108706915574
chrN00001:170731:172577:clu_258_-	-0.00118481139006323	0.488334790838923	0.511609128035934	0.0232743371970112
chrN00001:173126:175337:clu_259_-	-0.0913935983912371	0.23973079886418	0.289159057914772	0.0494282590505926
chrN00001:173126:175586:clu_259_-	-0.975011487642027	0.557122949468236	0.277724148414043	-0.279398801054193
chrN00001:175451:175586:clu_259_-	0.691064833516957	0.0592971143569554	0.156409780712047	0.0971126663550918
chrN00001:175454:175586:clu_259_-	0.375340252516307	0.143849137310629	0.276707012959138	0.132857875648509
chrN00001:241289:245008:clu_261_-	-0.0707838014925534	0.555577741735015	0.531509074816628	-0.0240686669183866
chrN00001:241289:246316:clu_261_-	0.0452010943909372	0.0148852768137562	0.0159916899662587	0.00110641315250245
chrN00001:245080:246316:clu_261_-	0.0255827071016163	0.429536981451229	0.452499235217113	0.0229622537658843
chrN00001:580339:582081:clu_265_-	-0.117374211988398	0.367431851511318	0.369767948267232	0.00233609675591362
chrN00001:580339:582739:clu_265_-	0.493843617043334	0.128922458382374	0.239072471380187	0.110150012997814
chrN00001:582287:582739:clu_265_-	-0.376469405054936	0.503645690106308	0.391159580352581	-0.112486109753727
chrN00001:705214:706266:clu_268_-	-0.181401039677432	0.540046771882427	0.488596455188362	-0.0514503166940643
chrN00001:706382:708715:clu_268_-	0.00778195613034581	0.416312063970506	0.45509185694652	0.0387797929760139
chrN00001:706382:708720:clu_268_-	0.173619083547087	0.0436411641470669	0.0563116878651174	0.0126705237180505
chrN00001:1974691:1974908:clu_279_-	-0.21756731363986	0.482344607862821	0.470713901578201	-0.0116307062846207
chrN00001:1974691:1975641:clu_279_-	0.39446200871159	0.00401193948659386	0.00722029476595265	0.00320835527935879
chrN00001:1974965:1975641:clu_279_-	-0.17689469507173	0.513643452650585	0.522065803655847	0.00842235100526201
chrN00001:2789492:2795836:clu_282_-	0.244105158996837	0.934856005143722	0.958987561470439	0.0241315563267169
chrN00001:2794381:2795836:clu_282_-	-0.244105158996837	0.065143994856278	0.0410124385295612	-0.0241315563267168
chrN00001:3090200:3090683:clu_283_-	-0.39244736129669	0.0789614168334075	0.0376357974001284	-0.0413256194332791
chrN00001:3090286:3090683:clu_283_-	0.39244736129669	0.921038583166592	0.962364202599872	0.0413256194332791
chrN00001:3090834:3091420:clu_284_-	-0.109413381250613	0.300451456490084	0.309925567293194	0.00947411080311006
chrN00001:3090834:3091908:clu_284_-	-0.0166473160041259	0.0510977235655139	0.0578325622353502	0.00673483866983627
chrN00001:3091588:3091753:clu_284_-	0.342234912261491	0.00712305196422237	0.0115424383982404	0.00441938643401803
chrN00001:3091588:3091908:clu_284_-	0.0444456149994786	0.164336817679894	0.197714297948386	0.0333774802684921
chrN00001:3092096:3093633:clu_284_-	-0.260619830006231	0.476990950300286	0.422985134124829	-0.0540058161754565
chrN00001:3473855:3477635:clu_287_-	-0.37827643496834	0.0567257264162475	0.0312819300963829	-0.0254437963198646
chrN00001:3473855:3479921:clu_287_-	0.249889717265588	0.890985501933676	0.920859146352905	0.0298736444192296
chrN00001:3477658:3479921:clu_287_-	0.128386717702752	0.0522887716500769	0.0478589235507119	-0.00442984809936504
chrN00001:5563367:5563939:clu_30_+	0.028746333331081	0.328859554038068	0.265492421875733	-0.0633671321623354
chrN00001:5563367:5564970:clu_30_+	-0.712742279622384	0.0143535951573698	0.00552049404241442	-0.00883310111495535
chrN00001:5564044:5564970:clu_30_+	0.273002396059114	0.315452051899989	0.325127782972572	0.00967573107258257
chrN00001:5565029:5565656:clu_30_+	0.410993550232188	0.341334798904573	0.403859301109281	0.0625245022047081
chrN00001:5569752:5571336:clu_303_-	0.200736662270788	0.997770143253038	0.998506381601405	0.000736238348366891
chrN00001:5570947:5571336:clu_303_-	-0.200736662270788	0.00222985674696152	0.00149361839859472	-0.000736238348366807
chrN00001:6912461:6913122:clu_311_-	5.98887383277743	1.01039894029612e-05	0.0360879978149487	0.0360778938255457
chrN00001:6912461:6914360:clu_311_-	-2.05968244594532	0.0273430657920685	0.0312085458996463	0.00386548010757775
chrN00001:6912461:6916075:clu_311_-	-2.29942284463132	0.940234329841238	0.8443927552214	-0.0958415746198384
chrN00001:6914402:6916075:clu_311_-	-1.45239589718882	0.0286346816746778	0.059987378481693	0.0313526968070153
chrN00001:6915840:6916075:clu_311_-	-0.177372645011972	0.00377781870261264	0.0283233225823125	0.0245455038796999
chrN00001:6916139:6918276:clu_312_-	4.67435723691467	2.19370557154331e-05	0.0123655558304539	0.0123436187747384
chrN00001:6916143:6916903:clu_312_-	-1.25035244393249	0.068604664653571	0.103352319762236	0.0347476551086648
chrN00001:6916143:6918276:clu_312_-	-1.71202443833448	0.832479036391743	0.790384271569943	-0.0420947648218001
chrN00001:6917091:6918276:clu_312_-	-1.71198035464769	0.0988943618989711	0.0938978528373679	-0.00499650906160314
chrN00001:7791229:7812229:clu_315_-	-0.301310849648203	0.229794332115229	0.192265570643998	-0.0375287614712317
chrN00001:7791229:7819264:clu_315_-	0.0496645170205339	0.00358429250329731	0.00425983048893992	0.000675537985642612
chrN00001:7812309:7813570:clu_315_-	-0.280756435638516	0.00803809269187696	0.00686502127141237	-0.00117307142046459
chrN00001:7812309:7814350:clu_315_-	-0.0677525992915637	0.346158173418105	0.365822032677061	0.0196638592589569
chrN00001:7812309:7819264:clu_315_-	0.657634170926207	0.00908967961692718	0.0198415371970742	0.0107518575801471
chrN00001:7812321:7814350:clu_315_-	0.310869932195148	0.00815428323733031	0.0125838848814147	0.00442960164408436
chrN00001:7813711:7814350:clu_315_-	-0.2567616022047	0.00992467047520074	0.00868212025663487	-0.00124255021856587
chrN00001:7814402:7819264:clu_315_-	-0.111587133358907	0.385256475942033	0.389680002583465	0.00442352664143131
chrN00001:7824570:7827515:clu_316_-	0.104488338925562	0.0480015012079669	0.0547002788628856	0.00669877765491863
chrN00001:7824570:7827972:clu_316_-	-0.255906851769696	0.580693089811866	0.461491531453594	-0.119201558358273
chrN00001:7824570:7829642:clu_316_-	1.03464682865676	0.0612370061434936	0.176893294336401	0.115656288192907
chrN00001:7824570:7831179:clu_316_-	-1.16925577872383	0.0412965752806403	0.0131664506630219	-0.0281301246176184
chrN00001:7824570:7831579:clu_316_-	-0.0119671399804894	0.211419305497089	0.214438811018716	0.00301950552162722
chrN00001:7828119:7829642:clu_316_-	0.297994602891696	0.057352522058944	0.0793096336653818	0.0219571116064378
chrN00001:8173842:8243979:clu_317_-	-1.0792902641131	0.995809730200635	0.964845337257374	-0.0309643929432615
chrN00001:8234497:8243979:clu_317_-	1.0792902641131	0.00419026979936462	0.0351546627426261	0.0309643929432615
chrN00001:8101436:8105737:clu_322_-	-0.248407174448297	0.103782358286946	0.0592332896732918	-0.0445490686136541
chrN00001:8101436:8107896:clu_322_-	0.437832900396678	0.753821326923879	0.854556960382683	0.100735633458804
chrN00001:8105772:8107896:clu_322_-	-0.18942572594838	0.142396314789175	0.0862097499440251	-0.0561865648451501
chrN00001:8108056:8111671:clu_323_-	-0.185010165145048	0.0176499376478339	0.0104169615367166	-0.0072329761111173
chrN00001:8108056:8115314:clu_323_-	0.353612759518483	0.972733730228743	0.983813606491593	0.0110798762628506
chrN00001:8111700:8115314:clu_323_-	-0.168602594373434	0.00961633212342346	0.00576943197169007	-0.00384690015173339
chrN00001:8115449:8147305:clu_324_-	0.0383059608041454	0.136935659800452	0.146244354251449	0.00930869445099675
chrN00001:8115452:8147305:clu_324_-	-0.0383059608041454	0.863064340199548	0.853755645748551	-0.00930869445099669
chrN00001:8159442:8162326:clu_325_-	1.29050790200537	0.00247452149069862	0.0317310299150193	0.0292565084243206
chrN00001:8159457:8162326:clu_325_-	-1.29050790200537	0.997525478509301	0.968268970084981	-0.0292565084243207
chrN00001:9493971:9496180:clu_328_-	-0.0114728416074277	0.252060654736529	0.243668774038634	-0.00839188069789412
chrN00001:9493971:9496951:clu_328_-	-0.195603118469685	0.0121159389498425	0.00974283014906713	-0.00237310880077534
chrN00001:9493971:9510984:clu_328_-	-0.0310072419212839	0.00856276209364597	0.00811755077487262	-0.000445211318773356
chrN00001:9496740:9496951:clu_328_-	0.367249105540122	0.0912081937505967	0.12876728096572	0.037559087215123
chrN00001:9496740:9502633:clu_328_-	0.0105890344227646	0.0602262667494452	0.0595198890001297	-0.000706377749315479
chrN00001:9496740:9510984:clu_328_-	0.229057362058329	0.0510037811656497	0.0627130802197172	0.0117092990540675
chrN00001:9497004:9501176:clu_328_-	0.222191090178394	0.0990952684348751	0.121011513541287	0.0219162451064115
chrN00001:9497004:9502633:clu_328_-	0.041968414056949	0.00633029815513499	0.0064554753379515	0.000125177182816506
chrN00001:9497004:9510984:clu_328_-	-0.231756260941466	0.00920248562974342	0.00713726944873309	-0.00206521618101032
chrN00001:9501280:9502633:clu_328_-	0.123024505067367	0.124584866829814	0.137775363664437	0.013190496834623
chrN00001:9502779:9506626:clu_328_-	-0.286733691099864	0.139090422525348	0.102105180319535	-0.0369852422058128
chrN00001:9506688:9510984:clu_328_-	-0.2375063572842	0.146519060979376	0.112985792539916	-0.0335332684394601
chrN00001:9825215:9831690:clu_332_-	-0.128620147102769	0.374475942815327	0.33257624271114	-0.0418997001041873
chrN00001:9825215:9832249:clu_332_-	0.176766661754722	0.269128491257084	0.324380532459724	0.0552520412026404
chrN00001:9831707:9832249:clu_332_-	-0.0481465146519531	0.356395565927589	0.343043224829136	-0.013352341098453
chrN00001:10263229:10266375:clu_335_-	-0.349642118942415	0.00852182691750617	0.00726765970130871	-0.00125416721619745
chrN00001:10263234:10266375:clu_335_-	-0.112825498459534	0.451105222840489	0.487514886304997	0.0364096634645082
chrN00001:10263234:10267425:clu_335_-	0.745608309114959	0.00774091216147734	0.0197385493246081	0.0119976371631307
chrN00001:10266457:10267425:clu_335_-	-0.28314069171301	0.532632038080528	0.485478904669086	-0.0471531334114416
chrN00001:10269757:10271437:clu_336_-	-0.186946888997422	0.292904363628192	0.33862442882822	0.0457200652000279
chrN00001:10269757:10273096:clu_336_-	0.778222264318028	0.00258873271017245	0.00785682884437735	0.0052680961342049
chrN00001:10269757:10287140:clu_336_-	0.252675075291853	0.0108140979836491	0.0194047538128667	0.0085906558292176
chrN00001:10271527:10273096:clu_336_-	-0.492073909030701	0.358096381457517	0.3051247209017	-0.0529716605558163
chrN00001:10273165:10287140:clu_336_-	-0.351876541581758	0.33559642422047	0.328989267612835	-0.00660715660763417
chrN00001:10333553:10333710:clu_337_-	-0.427122276865461	0.366058556489349	0.197275896722586	-0.168782659766763
chrN00001:10333553:10353844:clu_337_-	0.427122276865461	0.633941443510651	0.802724103277414	0.168782659766763
chrN00001:10335290:10335766:clu_338_-	-0.0856218456952625	0.0940964967118233	0.0654445534947706	-0.0286519432170527
chrN00001:10335290:10357949:clu_338_-	-0.343736420586783	0.191340315551553	0.102803713988442	-0.0885366015631112
chrN00001:10356345:10357949:clu_338_-	0.429358266282045	0.714563187736624	0.831751732516788	0.117188544780164
chrN00001:5686802:5687270:clu_34_+	0.517500182704764	0.00349577179973052	0.0068324714355799	0.00333669963584938
chrN00001:5686802:5688714:clu_34_+	-0.310618764843476	0.464685924596136	0.3967772642504	-0.0679086603457363
chrN00001:5686802:5690777:clu_34_+	-0.201149978000796	0.0952456837169839	0.090734876954035	-0.00451080676294893
chrN00001:5688894:5690777:clu_34_+	-0.00573143986049188	0.43657261988715	0.505655387359985	0.0690827674728359
chrN00001:10371897:10372703:clu_341_-	2.86132675716968	0.358606586798581	0.358132778588659	-0.0004738082099221
chrN00001:10372749:10372849:clu_341_-	2.85487794226578	0.296997055562998	0.294698054582875	-0.0022990009801232
chrN00001:10372749:10374428:clu_341_-	3.2247741961045	0.0351427535671356	0.0504783109044549	0.0153355573373194
chrN00001:10372811:10374428:clu_341_-	-3.93266697739001	0.010638532554975	1.1904565470359e-05	-0.0106266279895046
chrN00001:10372942:10373581:clu_341_-	-3.94270786319703	0.00402908911024323	4.46352521263188e-06	-0.0040246255850306
chrN00001:10372942:10374428:clu_341_-	2.87995059633952	0.291582398226843	0.296671169847067	0.00508877162022409
chrN00001:10373686:10374428:clu_341_-	-3.94555465129244	0.00300358417922357	3.31798626073464e-06	-0.00300026619296284
chrN00001:10375168:10376326:clu_342_-	0.462193588276584	0.0329336829273363	0.0790457206224526	0.0461120376951163
chrN00001:10375168:10376380:clu_342_-	-0.462193588276584	0.967066317072664	0.920954279377547	-0.0461120376951163
chrN00001:10376407:10377360:clu_343_-	0.0835960751344857	0.0480581771847505	0.0563113876199806	0.00825321043523011
chrN00001:10376471:10377360:clu_343_-	-0.0835960751344857	0.95194182281525	0.943688612380019	-0.0082532104352302
chrN00001:10925881:10927779:clu_346_-	2.42063930423203	0.401886945792049	0.251372737682542	-0.150514208109506
chrN00001:10925881:10943782:clu_346_-	3.23351930594815	0.530902135401514	0.748614176106074	0.217712040704561
chrN00001:10934633:10943782:clu_346_-	-5.65415861018017	0.0672109188064375	1.30862113835156e-05	-0.067197832595054
chrN00001:10990790:10990891:clu_348_-	0.0961985335150077	0.738895887602994	0.774279405292111	0.0353835176891174
chrN00001:10990790:10993470:clu_348_-	-0.0961985335150077	0.261104112397006	0.225720594707889	-0.0353835176891173
chrN00001:11358924:11360461:clu_349_-	-0.457544987980602	0.00630792520661228	0.00253579127543414	-0.00377213393117815
chrN00001:11359042:11360461:clu_349_-	0.457544987980602	0.993692074793388	0.997464208724566	0.00377213393117815
chrN00001:11364694:11368741:clu_350_-	0.386582486810889	0.99412837332855	0.996396732460976	0.00226835913242562
chrN00001:11364694:11369533:clu_350_-	0.626779695417763	0.00209491807207958	0.00266976595779305	0.000574847885713462
