intron	logef	Ficedula_albicollis	Ficedula_hypoleuca	deltapsi
chrN00001:19417373:19422883:clu_171_+	0.0188958895969355	0.161136589376122	0.176665401066979	0.0155288116908573
chrN00001:19417373:19423391:clu_171_+	-0.15771890969177	0.673262769799463	0.618641575596677	-0.0546211942027858
chrN00001:19422967:19423391:clu_171_+	0.138823020094835	0.165600640824415	0.204693023336344	0.0390923825119284
chrN00001:19544992:19548289:clu_174_+	-0.050224883226593	0.533986963158777	0.508198301460101	-0.0257886616986757
chrN00001:19544992:19553923:clu_174_+	-0.0154518667279847	0.0745242881519376	0.0734348345159612	-0.00108945363597637
chrN00001:19548399:19553923:clu_174_+	0.0656767499545777	0.391488748689286	0.418366864023938	0.026878115334652
chrN00001:19554036:19557382:clu_175_+	0.147647301643891	0.020466763599141	0.0273055697319153	0.00683880613277433
chrN00001:19554036:19557406:clu_175_+	-0.147647301643891	0.979533236400859	0.972694430268085	-0.00683880613277432
chrN00001:19560699:19564932:clu_176_+	-0.0203603402802825	0.409889264767101	0.400077104566323	-0.00981216020077791
chrN00001:19560699:19564935:clu_176_+	0.0203603402802824	0.590110735232899	0.599922895433677	0.0098121602007778
chrN00001:19578417:19579145:clu_178_+	0.229526395408058	0.0136341964572791	0.0208211563779085	0.0071869599206294
chrN00001:19578448:19579145:clu_178_+	-0.203166093847958	0.976201334114658	0.967160909143965	-0.00904042497069302
chrN00001:19578448:19579148:clu_178_+	-0.0263603015600997	0.0101644694280629	0.0120179344781265	0.00185346505006366
chrN00001:19632701:19634351:clu_182_+	0.0880350719300022	0.184631139198932	0.208752764657133	0.0241216254582014
chrN00001:19632701:19635366:clu_182_+	-0.0896353650629135	0.600607719131104	0.568534607125276	-0.0320731120058277
chrN00001:19634589:19635366:clu_182_+	0.00160029313291128	0.214761141669964	0.22271262821759	0.0079514865476262
chrN00001:19635471:19635754:clu_183_+	-1.17434606990418	0.0631333004512454	0.00838429301096082	-0.0547490074402846
chrN00001:19635471:19636399:clu_183_+	0.939491323415265	0.867514332137938	0.953921259420438	0.0864069272824997
chrN00001:19635907:19636399:clu_183_+	0.234854746488921	0.0693523674108164	0.0376944475686014	-0.031657919842215
chrN00001:19638642:19642150:clu_185_+	0.235135806329944	0.235305085999045	0.29378654156961	0.0584814555705649
chrN00001:19638642:19643838:clu_185_+	-0.535394014681169	0.414405379071772	0.239435817208935	-0.174969561862837
chrN00001:19642296:19643838:clu_185_+	0.300258208351225	0.350289534929183	0.466777641221455	0.116488106292272
chrN00001:20230224:20301319:clu_190_+	0.212415880335931	0.151750807074805	0.214821615806874	0.0630708087320694
chrN00001:20294268:20301319:clu_190_+	-0.212415880335931	0.848249192925195	0.785178384193126	-0.0630708087320694
chrN00001:20388206:20389789:clu_193_+	0.723577895626107	0.51255155654846	0.48978324672808	-0.0227683098203803
chrN00001:20388206:20390073:clu_193_+	-1.55144794737041	0.00704587164180098	0.000692101716578468	-0.00635376992522251
chrN00001:20389827:20390073:clu_193_+	0.827870051744302	0.480402571809739	0.509524651555342	0.0291220797456028
chrN00001:20390138:20393457:clu_194_+	0.328931805569441	0.0155697853033073	0.0296306577588875	0.0140608724555802
chrN00001:20390138:20393481:clu_194_+	-0.328931805569441	0.984430214696693	0.970369342241112	-0.0140608724555802
chrN00001:401247:401768:clu_2_+	0.226576674759677	0.0101316668453154	0.0230755013901345	0.0129438345448192
chrN00001:401247:402244:clu_2_+	-0.626746471958198	0.980369049359749	0.951187870721942	-0.0291811786378076
chrN00001:401816:402244:clu_2_+	0.400169797198521	0.00949928379493529	0.0257366278879237	0.0162373440929884
chrN00001:21364080:21367418:clu_209_+	0.240681693201441	0.201212101617488	0.244689603272859	0.043477501655371
chrN00001:21364080:21374602:clu_209_+	-0.0745513482672014	0.043364626586874	0.0384762785551381	-0.0048883480317359
chrN00001:21364080:21378748:clu_209_+	0.125283189496676	0.0289426608506637	0.0313604973662562	0.00241783651559251
chrN00001:21367477:21367578:clu_209_+	0.133996744830088	0.246567425335133	0.269503516030228	0.0229360906950951
chrN00001:21367625:21374602:clu_209_+	-0.234982012103328	0.195150938572371	0.147487067811314	-0.0476638707610567
chrN00001:21367625:21378748:clu_209_+	-0.343915686290129	0.111943199434092	0.0758702855887942	-0.0360729138452975
chrN00001:21374652:21378748:clu_209_+	0.153487419132453	0.172819047603379	0.19261275137541	0.0197937037720313
chrN00001:3529416:3531873:clu_21_+	0.324729494355067	0.977436431089977	0.98808600090115	0.0106495698111729
chrN00001:3529416:3531899:clu_21_+	-0.324729494355067	0.0225635689100227	0.0119139990988498	-0.0106495698111729
chrN00001:22111035:22134517:clu_213_+	-0.101418460207961	0.521485181993028	0.470822378035425	-0.050662803957602
chrN00001:22136932:22165634:clu_213_+	0.101418460207961	0.478514818006972	0.529177621964575	0.050662803957602
chrN00001:22287720:22290843:clu_214_+	0.365099649798561	0.336006395169151	0.401854323793085	0.0658479286239346
chrN00001:22287720:22293901:clu_214_+	0.168732208546393	0.554332908068634	0.544766593108731	-0.00956631495990257
chrN00001:22291857:22293901:clu_214_+	-0.533831858344954	0.109660696762216	0.0533790830981837	-0.056281613664032
chrN00001:22295082:22302132:clu_215_+	0.0861939808835558	0.0525139691610356	0.0617834638083875	0.00926949464735193
chrN00001:22295413:22302132:clu_215_+	-0.0861939808835558	0.947486030838964	0.938216536191612	-0.00926949464735205
chrN00001:22437652:22437760:clu_218_+	0.414586659919679	0.0688008867498509	0.101295976265336	0.0324950895154854
chrN00001:22437652:22439634:clu_218_+	-0.43389916899748	0.0682576733681931	0.0430186647281595	-0.0252390086400336
chrN00001:22437845:22439634:clu_218_+	0.0193125090778004	0.862941439881956	0.855685359006504	-0.0072560808754516
chrN00001:3532025:3536604:clu_22_+	-0.323536188547226	0.997680970799396	0.995580117682998	-0.00210085311639818
chrN00001:3535452:3536604:clu_22_+	0.323536188547226	0.0023190292006035	0.00441988231700182	0.00210085311639832
chrN00001:24893141:24894400:clu_232_+	0.0406448803220833	0.400752122394419	0.431768042297107	0.0310159199026877
chrN00001:24893141:24894413:clu_232_+	-0.162175812330923	0.0542557093478715	0.0477239301814599	-0.00653177916641152
chrN00001:24893141:24894423:clu_232_+	0.316476201715876	0.0036544144153188	0.00518781498884587	0.00153340057352707
chrN00001:24893141:24895563:clu_232_+	-0.11242227427131	0.0116192978175325	0.0107418312672725	-0.000877466550260034
chrN00001:24894500:24895563:clu_232_+	-0.082522995435726	0.529718456024858	0.504578381265315	-0.0251400747595432
chrN00001:24902106:24903317:clu_233_+	0.329052277623176	0.929326708386562	0.961662340887208	0.0323356325006452
chrN00001:24902106:24903320:clu_233_+	-0.562885592809181	0.0544863358627466	0.0231088374801321	-0.0313774983826145
chrN00001:24902106:24903539:clu_233_+	0.233833315186005	0.016186955750691	0.0152288216326604	-0.000958134118030547
chrN00001:25024835:25034895:clu_239_+	0.0637754091008929	0.442227195347818	0.458736485870445	0.0165092905226273
chrN00001:25024835:25042060:clu_239_+	-0.0652641044705112	0.0380167768213589	0.0346618693833534	-0.0033549074380055
chrN00001:25035143:25042060:clu_239_+	0.00148869536961829	0.519756027830823	0.506601644746202	-0.0131543830846217
chrN00001:25060258:25060746:clu_240_+	0.324041568615529	0.984535600397462	0.991851282393674	0.00731568199621169
chrN00001:25060271:25060746:clu_240_+	-0.324041568615529	0.0154643996025377	0.00814871760632593	-0.00731568199621181
chrN00001:25060829:25061043:clu_241_+	0.234138483429379	0.536193065203203	0.595630336538609	0.0594372713354064
chrN00001:25060829:25061235:clu_241_+	-0.228154567668414	0.00498249879490829	0.00348603302820574	-0.00149646576670255
chrN00001:25061106:25061235:clu_241_+	-0.00598391576096424	0.458824436001889	0.400883630433185	-0.057940805568704
chrN00001:25061277:25062526:clu_242_+	-0.165770996937055	0.423131013471204	0.365374777443611	-0.0577562360275925
chrN00001:25062644:25063380:clu_242_+	0.0760701004579665	0.562718773195801	0.618849955259291	0.0561311820634895
chrN00001:25062644:25063387:clu_242_+	0.0897008964790889	0.0141502133329954	0.0157752672970983	0.00162505396410285
chrN00001:25339862:25340154:clu_245_+	-0.587349777866083	0.550666372127375	0.39148683871921	-0.159179533408166
chrN00001:25339862:25343567:clu_245_+	0.949281553754164	0.0862736328883411	0.285139382253792	0.198865749365451
chrN00001:25340329:25343567:clu_245_+	-0.361931775888081	0.363059994984284	0.323373779026999	-0.0396862159572851
chrN00001:150275:151103:clu_253_-	-0.0590787341452104	0.524385641142004	0.494865817041159	-0.0295198241008449
chrN00001:151211:151547:clu_253_-	0.0590787341452104	0.475614358857996	0.505134182958841	0.0295198241008447
chrN00001:147622:150099:clu_255_-	0.0907629662195297	0.974653792531738	0.97877203083338	0.00411823830164193
chrN00001:148573:150099:clu_255_-	-0.0907629662195297	0.0253462074682617	0.0212279691666198	-0.00411823830164191
chrN00001:170209:170604:clu_258_-	-0.00847158031026595	0.419426832115845	0.402544764717411	-0.016882067398434
chrN00001:170209:172577:clu_258_-	-0.0895988745169974	0.122577330566321	0.108476332993653	-0.0141009975726681
chrN00001:170731:172577:clu_258_-	0.0980704548272634	0.457995837317834	0.488978902288936	0.030983064971102
chrN00001:173126:175337:clu_259_-	0.259974589845416	0.22424934641203	0.232352676645111	0.00810333023308021
chrN00001:173126:175586:clu_259_-	0.452401839207455	0.458677565637374	0.576094972640457	0.117417407003083
chrN00001:175451:175586:clu_259_-	-0.971788117118632	0.186562505036153	0.0564018191593453	-0.130160685876808
chrN00001:175454:175586:clu_259_-	0.259411688065761	0.130510582914443	0.135150531555087	0.00463994864064421
chrN00001:231154:233880:clu_260_-	0.268922345079985	0.641740496498778	0.728201590755367	0.0864610942565884
chrN00001:231154:239617:clu_260_-	-0.135865646049145	0.0781174014757902	0.0591347513208808	-0.0189826501549093
chrN00001:234560:239617:clu_260_-	-0.13305669903084	0.280142102025432	0.212663657923752	-0.0674784441016792
chrN00001:241289:245008:clu_261_-	0.204849622074069	0.445616307713519	0.555341226713833	0.109724919000314
chrN00001:241289:246316:clu_261_-	0.0393383064636141	0.0142032772295524	0.0150005351294747	0.000797257899922296
chrN00001:245080:246316:clu_261_-	-0.244187928537683	0.540180415056929	0.429658238156693	-0.110522176900236
chrN00001:580339:582081:clu_265_-	0.426596701562874	0.255171504126304	0.346936658134443	0.0917651540081387
chrN00001:580339:582739:clu_265_-	-0.708216015713813	0.301679013393558	0.131862169009973	-0.169816844383585
chrN00001:582287:582739:clu_265_-	0.28161931415094	0.443149482480138	0.521201172855584	0.0780516903754464
chrN00001:705214:706266:clu_268_-	-0.205189292810509	0.544377620367572	0.542186367345424	-0.00219125302214807
chrN00001:706382:708715:clu_268_-	-0.252652429986864	0.430129884279614	0.40854036198322	-0.0215895222963938
chrN00001:706382:708720:clu_268_-	0.457841722797373	0.025492495352814	0.0492732706713559	0.0237807753185418
chrN00001:780909:793698:clu_273_-	0.0378555442820934	0.627223978944205	0.644749118460026	0.0175251395158217
chrN00001:793832:817705:clu_273_-	-0.0378555442820934	0.372776021055795	0.355250881539974	-0.0175251395158217
chrN00001:963202:964014:clu_276_-	0.0181022166241756	0.276251889726885	0.279527264260684	0.0032753745337985
chrN00001:964201:965505:clu_276_-	0.510956845028435	0.16149416449312	0.267497542180453	0.106003377687333
chrN00001:965626:966640:clu_276_-	0.0805759766421451	0.278021616321936	0.299453566311355	0.0214319499894195
chrN00001:967363:969490:clu_276_-	-0.609635038294756	0.284232329458059	0.153521627247508	-0.130710702210551
chrN00001:1974691:1974908:clu_279_-	-0.0163241198589799	0.493210588233664	0.485052566215937	-0.00815802201772714
chrN00001:1974965:1975641:clu_279_-	0.0163241198589799	0.506789411766336	0.514947433784063	0.00815802201772708
chrN00001:3090200:3090683:clu_283_-	0.593094537932931	0.0252467124856234	0.0781826478409324	0.052935935355309
chrN00001:3090286:3090683:clu_283_-	-0.593094537932931	0.974753287514377	0.921817352159068	-0.0529359353553092
chrN00001:3090834:3091420:clu_284_-	0.211938955548097	0.280137730048049	0.299804768800943	0.0196670387528936
chrN00001:3090834:3091908:clu_284_-	0.255273728701887	0.0457468342330169	0.0511267315265706	0.00537989729355375
chrN00001:3091588:3091753:clu_284_-	-0.571222672065217	0.0147261239005902	0.00720165990576992	-0.00752446399482027
chrN00001:3091588:3091908:clu_284_-	-0.101047626678706	0.210425241879512	0.164678317364447	-0.0457469245150659
chrN00001:3092096:3093633:clu_284_-	0.205057614493938	0.448964069938831	0.47718852240227	0.0282244524634387
chrN00001:3473855:3477635:clu_287_-	-0.107114558201531	0.0580623984196193	0.0502362529815394	-0.0078261454380799
chrN00001:3473855:3479921:clu_287_-	0.0449893593549699	0.890048889279051	0.896590270830733	0.00654138155168182
chrN00001:3477658:3479921:clu_287_-	0.062125198846561	0.0518887123013299	0.053173476187728	0.00128476388639811
chrN00001:5563367:5563939:clu_30_+	0.145900287168456	0.28660143605683	0.333598368330183	0.0469969322733531
chrN00001:5564044:5564970:clu_30_+	-0.0507189573950192	0.334414398577302	0.319771585943579	-0.0146428126337232
chrN00001:5565029:5565656:clu_30_+	-0.0951813297734366	0.378984165365867	0.346630045726238	-0.0323541196396299
chrN00001:6912461:6913122:clu_311_-	-7.51461000486339	0.0468455643172232	1.18174612671883e-06	-0.0468443825710965
chrN00001:6912461:6914360:clu_311_-	2.1646487192719	0.0667333800051216	0.0269058977567817	-0.0398274822483399
chrN00001:6912461:6916075:clu_311_-	3.22310830891984	0.81290058284689	0.944550015343986	0.131649432497095
chrN00001:6914402:6916075:clu_311_-	2.12685297667164	0.0735204728307648	0.028542905153106	-0.0449775676776589
chrN00001:6916143:6916903:clu_312_-	-0.351976274226109	0.0926378327286866	0.0688565060294888	-0.0237813266991978
chrN00001:6916143:6918276:clu_312_-	-0.075527805862207	0.841883977738552	0.825028372680669	-0.0168556050578827
chrN00001:6917091:6918276:clu_312_-	0.427504080088316	0.0654781895327614	0.106115121289842	0.0406369317570805
chrN00001:7791229:7812229:clu_315_-	-0.0851143875715645	0.19483060163831	0.229028700056437	0.0341980984181267
chrN00001:7791229:7819264:clu_315_-	-0.216166901216779	0.00360666748088816	0.00371897669646775	0.000112309215579598
chrN00001:7812309:7813570:clu_315_-	-0.262621489888221	0.00898010884763555	0.00883942432595244	-0.000140684521683108
chrN00001:7812309:7814350:clu_315_-	-0.336970460488868	0.378509105780144	0.34588311816059	-0.0326259876195543
chrN00001:7812309:7819264:clu_315_-	0.713862540751099	0.00349152500287954	0.00912513217833784	0.00563360717545831
chrN00001:7812321:7814350:clu_315_-	-0.204130362796883	0.00771730556620414	0.00805397823431717	0.00033667266811303
chrN00001:7813711:7814350:clu_315_-	0.673096790981885	0.004140108023883	0.0103879856330325	0.00624787760914948
chrN00001:7814402:7819264:clu_315_-	-0.281955729770669	0.398724577660056	0.384962684714866	-0.0137618929451897
chrN00001:7824570:7827515:clu_316_-	1.0502853165942	0.0654399921972547	0.0459703452608591	-0.0194696469363956
chrN00001:7824570:7827972:clu_316_-	1.63725682372274	0.460181969736952	0.581410153627748	0.121228183890796
chrN00001:7824570:7829642:clu_316_-	0.47140041508923	0.168050802591085	0.0661711373289388	-0.101879665262146
chrN00001:7824570:7830009:clu_316_-	-7.46674049356118	0.0558609867539106	7.84956912109076e-06	-0.0558531371847895
chrN00001:7824570:7831179:clu_316_-	1.27326374355453	0.048723902198955	0.0427774497546829	-0.00594645244427212
chrN00001:7824570:7831579:clu_316_-	1.88687701733617	0.126807134962358	0.205638949324907	0.0788318143625488
chrN00001:7828119:7829642:clu_316_-	1.14765717726431	0.0749352115594848	0.0580241151337435	-0.0169110964257412
chrN00001:8173842:8243979:clu_317_-	0.840603306409477	0.977740295680178	0.995779921909594	0.0180396262294159
chrN00001:8234497:8243979:clu_317_-	-0.840603306409477	0.0222597043198218	0.00422007809040597	-0.0180396262294158
chrN00001:8101436:8105737:clu_322_-	0.172818461959849	0.0741009123241186	0.103953241498662	0.029852329174543
chrN00001:8101436:8107896:clu_322_-	-0.24189514643266	0.813231867335278	0.75356555348965	-0.0596663138456279
chrN00001:8105772:8107896:clu_322_-	0.0690766844728104	0.112667220340603	0.142481205011688	0.0298139846710849
chrN00001:8108056:8111671:clu_323_-	0.107821745815645	0.0165615737646616	0.0176415938874041	0.00108002012274258
chrN00001:8108056:8115314:clu_323_-	0.0456471834489189	0.972019927560793	0.972992104807704	0.000972177246910455
chrN00001:8111700:8115314:clu_323_-	-0.153468929264564	0.0114184986745451	0.00936630130489218	-0.00205219736965295
chrN00001:8115449:8147305:clu_324_-	0.124511185328149	0.111990140702922	0.139248032675646	0.0272578919727237
chrN00001:8115452:8147305:clu_324_-	-0.124511185328149	0.888009859297078	0.860751967324354	-0.0272578919727238
chrN00001:8159442:8162326:clu_325_-	-1.33947105022624	0.0348353887737522	0.00247112648692081	-0.0323642622868314
chrN00001:8159457:8162326:clu_325_-	1.33947105022624	0.965164611226248	0.997528873513079	0.0323642622868314
chrN00001:9493971:9496180:clu_328_-	0.211682105166833	0.2326336294463	0.260622847338165	0.0279892178918646
chrN00001:9493971:9496951:clu_328_-	-0.810537614164957	0.0238640156581661	0.00961920390118777	-0.0142448117569783
chrN00001:9496740:9496951:clu_328_-	-0.0304157561077363	0.107278442332481	0.0943432173100978	-0.0129352250223836
chrN00001:9496740:9502633:clu_328_-	0.104631128734638	0.0608048747488086	0.0612049769419324	0.000400102193123773
chrN00001:9496740:9510984:clu_328_-	0.0458106900143685	0.0551179012448572	0.052311312998161	-0.00280658824669617
chrN00001:9497004:9501176:clu_328_-	0.100951854241147	0.101984330872448	0.102278394616949	0.000294063744501402
chrN00001:9501280:9502633:clu_328_-	0.370702994733143	0.0972583383873818	0.127740534555359	0.0304821961679774
chrN00001:9502779:9506626:clu_328_-	0.025550870458178	0.152944921107063	0.142245743769692	-0.0106991773373709
chrN00001:9506688:9510984:clu_328_-	-0.0183762730756141	0.168113546202494	0.149633768568456	-0.0184797776340381
chrN00001:9517404:9518476:clu_329_-	-0.0101314065597752	0.235255119024038	0.231629208487251	-0.00362591053678699
chrN00001:9517407:9518476:clu_329_-	0.0101314065597752	0.764744880975962	0.768370791512749	0.00362591053678696
chrN00001:9825215:9831690:clu_332_-	0.0327318892387337	0.361890104087898	0.373564936217837	0.011674832129939
chrN00001:9825215:9832249:clu_332_-	-0.00845099034816747	0.27271760021449	0.270157523982421	-0.00256007623206883
chrN00001:9831707:9832249:clu_332_-	-0.0242808988905662	0.365392295697611	0.356277539799741	-0.00911475589787014
chrN00001:10263229:10266375:clu_335_-	-0.128512181802145	0.00923548486574197	0.00761376260216557	-0.0016217222635764
chrN00001:10263234:10266375:clu_335_-	0.034749554230973	0.469708308946063	0.455902049097968	-0.0138062598480949
chrN00001:10266457:10267425:clu_335_-	0.0937626275711725	0.521056206188195	0.536484188299867	0.0154279821116714
chrN00001:10269757:10271437:clu_336_-	0.376948475897329	0.274082435539474	0.292288907180434	0.0182064716409597
chrN00001:10269757:10273096:clu_336_-	-0.488373563807156	0.00629954673830154	0.00282771635812149	-0.00347183038018006
chrN00001:10269757:10287140:clu_336_-	-0.515046810909744	0.0245333829606588	0.0107225958189234	-0.0138107871417355
chrN00001:10271527:10273096:clu_336_-	0.415556680017172	0.323235383867531	0.358275701189697	0.0350403173221659
chrN00001:10273165:10287140:clu_336_-	0.2109152188024	0.371849250894035	0.335885079452825	-0.0359641714412102
chrN00001:10333553:10333710:clu_337_-	0.923950475491504	0.0885050411995612	0.38127839941741	0.292773358217849
chrN00001:10333553:10353844:clu_337_-	-0.923950475491504	0.911494958800439	0.61872160058259	-0.292773358217849
chrN00001:10335290:10335766:clu_338_-	-0.084606634730978	0.0436349221018818	0.094267672380443	0.0506327502785612
chrN00001:10335290:10357949:clu_338_-	1.20519648808863	0.0243671973447306	0.191200286346608	0.166833089001877
chrN00001:10356345:10357949:clu_338_-	-1.12058985335765	0.931997880553388	0.714532041272949	-0.217465839280438
chrN00001:5686802:5688714:clu_34_+	-0.0715271469757016	0.488265174568096	0.467209968970588	-0.0210552055975079
chrN00001:5686802:5690777:clu_34_+	0.071141241313309	0.0877054432596009	0.0967927865851209	0.00908734332552003
chrN00001:5688894:5690777:clu_34_+	0.000385905662392643	0.424029382172303	0.435997244444291	0.0119678622719879
chrN00001:10371897:10372703:clu_341_-	-0.0649293847595986	0.344706026512456	0.357613349955033	0.0129073234425768
chrN00001:10372749:10372849:clu_341_-	-0.161914940821938	0.314590911950564	0.296203869180479	-0.0183870427700857
chrN00001:10372749:10374428:clu_341_-	-0.0946879304171752	0.0349409100810613	0.0351864203846722	0.000245510303610953
chrN00001:10372811:10374428:clu_341_-	0.186378587530253	0.00783652073280961	0.01045273160685	0.00261621087404042
chrN00001:10372931:10374428:clu_341_-	-1.25279451803296	0.00813578768274396	0.0025732452540304	-0.00556254242871355
chrN00001:10372942:10373581:clu_341_-	1.52044872044632	0.000821287476877691	0.00415892424921563	0.00333763677233793
chrN00001:10372942:10374428:clu_341_-	-0.0854793443794762	0.285946630018014	0.290619730168727	0.00467310015071298
chrN00001:10373686:10374428:clu_341_-	-0.0470211895654204	0.00302192554547324	0.0031917292009935	0.000169803655520267
chrN00001:10375168:10376326:clu_342_-	-0.132211953669031	0.0434122098906396	0.0336648732487569	-0.00974733664188268
chrN00001:10375168:10376380:clu_342_-	0.132211953669031	0.95658779010936	0.966335126751243	0.00974733664188265
chrN00001:10376407:10377360:clu_343_-	-0.089620686425639	0.0588255645887241	0.0496518219342787	-0.00917374265444548
chrN00001:10376471:10377360:clu_343_-	0.089620686425639	0.941174435411276	0.950348178065721	0.00917374265444548
chrN00001:10378969:10380525:clu_344_-	-0.295490318365201	0.021068111246567	0.0117779052767749	-0.00929020596979212
chrN00001:10379054:10380525:clu_344_-	0.295490318365201	0.978931888753433	0.988222094723225	0.00929020596979213
chrN00001:10925881:10927779:clu_346_-	-0.29071134815595	0.423126618838418	0.403877005068688	-0.0192496137697306
chrN00001:10925881:10943782:clu_346_-	-0.291585908285365	0.542344958741867	0.517219119346495	-0.0251258393953719
chrN00001:10934633:10943782:clu_346_-	0.582297256441315	0.0345284224197147	0.0789038755848173	0.0443754531651026
chrN00001:10990790:10990891:clu_348_-	-0.0693117305327521	0.764895965366079	0.739059930798241	-0.0258360345678371
