intron	logef	Ficedula_albicollis	F1_hybrid	deltapsi
chrN00001:12873940:12885997:clu_103_+	0.211909112856266	0.666167999760319	0.753008434971594	0.0868404352112749
chrN00001:12877471:12885997:clu_103_+	-0.211909112856266	0.333832000239681	0.246991565028406	-0.086840435211275
chrN00001:15797491:15808823:clu_124_+	-0.0145082488045406	0.323625145399281	0.273493466573296	-0.0501316788259853
chrN00001:15808848:15812631:clu_124_+	-0.491319898025897	0.050057552606046	0.0262601765599065	-0.0237973760461395
chrN00001:15808960:15812631:clu_124_+	0.358200800072011	0.333914258530265	0.409642629368855	0.0757283708385907
chrN00001:15816458:15818266:clu_124_+	0.147627346758427	0.292403043464408	0.290603727497942	-0.00179931596646593
chrN00001:16052017:16052137:clu_134_+	0.179274665862268	0.140116262497678	0.212656032806822	0.0725397703091433
chrN00001:16052017:16052164:clu_134_+	-0.333939985834292	0.849087674415025	0.771356970911664	-0.0777307035033611
chrN00001:16052070:16052164:clu_134_+	0.154665319972024	0.0107960630872968	0.0159869962815145	0.00519093319421768
chrN00001:16052277:16053529:clu_135_+	-5.32536952267313	0.00311395169634621	3.61857062242251e-10	-0.00311395133448914
chrN00001:16052277:16053846:clu_135_+	10.6507390453463	0.991834075124705	0.999999999051078	0.00816592392637272
chrN00001:16053565:16053846:clu_135_+	-5.32536952267313	0.00505197317894857	5.87065038679305e-10	-0.00505197259188353
chrN00001:16684268:16685912:clu_148_+	0.139659068107302	0.569237643424663	0.636003444140855	0.0667658007161915
chrN00001:16686251:16686874:clu_148_+	-0.139659068107302	0.430762356575337	0.363996555859145	-0.0667658007161916
chrN00001:16948369:16977642:clu_152_+	0.383209766150368	0.194162656878235	0.238028268789491	0.0438656119112555
chrN00001:16948369:17001860:clu_152_+	0.720277961291043	0.146953158271166	0.252364703574204	0.105411545303037
chrN00001:16948369:17029070:clu_152_+	-0.914255399108377	0.0353029272644074	0.0118247396631768	-0.0234781876012306
chrN00001:16977703:17001860:clu_152_+	-0.237125558882734	0.224885839808897	0.148257520863333	-0.0766283189455637
chrN00001:17001957:17029070:clu_152_+	0.0478932305497006	0.398695417777294	0.349524767109796	-0.0491706506674986
chrN00001:18354460:18358110:clu_155_+	0.641970559222847	0.910546244777948	0.973513177519936	0.0629669327419885
chrN00001:18354530:18358110:clu_155_+	-0.641970559222847	0.0894537552220525	0.0264868224800639	-0.0629669327419885
chrN00001:18358202:18359062:clu_156_+	0.119147826411962	0.0338855797633591	0.0426150910544393	0.00872951129108015
chrN00001:18358202:18359308:clu_156_+	-0.119147826411962	0.966114420236641	0.957384908945561	-0.00872951129108013
chrN00001:18481864:18486392:clu_158_+	0.012570538589016	0.151209101152016	0.1302045024918	-0.0210045986602163
chrN00001:18481864:18486410:clu_158_+	0.268358495036573	0.691077618670203	0.768532427348661	0.0774548086784582
chrN00001:18481864:18486413:clu_158_+	-0.280929033625589	0.157713280177781	0.101263070159539	-0.0564502100182421
chrN00001:18486531:18491167:clu_159_+	-0.338027876932162	0.176627473183116	0.120460114299025	-0.0561673588840911
chrN00001:18486531:18491170:clu_159_+	-0.0124414131274472	0.0336841601369811	0.0318134774177363	-0.00187068271924486
chrN00001:18486531:18493300:clu_159_+	0.0185266287998646	0.570949901472553	0.556202160631583	-0.0147477408409697
chrN00001:18491247:18493300:clu_159_+	0.331942661259744	0.21873846520735	0.291524247651656	0.0727857824443058
chrN00001:18502648:18503347:clu_161_+	0.269493396949962	0.095866717214508	0.103070679834948	0.00720396262043974
chrN00001:18502648:18503352:clu_161_+	-0.616917347111271	0.00794919365607568	0.00352230587401336	-0.00442688778206232
chrN00001:18502691:18503347:clu_161_+	0.19543464987614	0.864569192720952	0.863184703527987	-0.00138448919296474
chrN00001:18502691:18503352:clu_161_+	0.151989300285169	0.0316148964084644	0.0302223107630517	-0.00139258564541267
chrN00001:3076765:3077948:clu_17_+	0.154013724884853	0.971431259923912	0.978844747837764	0.00741348791385288
chrN00001:3076765:3078025:clu_17_+	-0.154013724884853	0.0285687400760885	0.0211552521622355	-0.00741348791385298
chrN00001:3107693:3109244:clu_18_+	0.182312070584811	0.974729160511451	0.982313913154448	0.00758475264299729
chrN00001:3107693:3109338:clu_18_+	-0.182312070584811	0.0252708394885492	0.0176860868455518	-0.00758475264299739
chrN00001:19632701:19634351:clu_182_+	-0.104183197688553	0.0931793646428642	0.105578475198591	0.0123991105557265
chrN00001:19632701:19635366:clu_182_+	-0.395266764776524	0.803634544734189	0.680609882192684	-0.123024662541505
chrN00001:19634589:19635366:clu_182_+	0.499449962465077	0.103186090622947	0.213811642608725	0.110625551985778
chrN00001:19635471:19635754:clu_183_+	-0.271271223930677	0.0304543805501395	0.0270071054384433	-0.00344727511169617
chrN00001:19635471:19636399:clu_183_+	-0.271295066017974	0.867946906340184	0.769681547341072	-0.0982653589991116
chrN00001:19635907:19636399:clu_183_+	0.542566289948651	0.101598713109677	0.203311347220485	0.101712634110808
chrN00001:19637320:19637454:clu_184_+	-0.19121654230961	0.235825871689649	0.238124884595478	0.00229901290582959
chrN00001:19637320:19638462:clu_184_+	-0.328614240587166	0.583350693746036	0.513419064010902	-0.0699316297351341
chrN00001:19637580:19638462:clu_184_+	0.492319081321958	0.0285503492724305	0.0571058380356579	0.0285554887632275
chrN00001:19637619:19638462:clu_184_+	0.027511701574818	0.152273085291885	0.191350213357962	0.039077128066077
chrN00001:19638642:19642150:clu_185_+	0.0802290231001386	0.305024679787921	0.28279864503724	-0.0222260347506811
chrN00001:19638642:19642234:clu_185_+	-0.460727607424939	0.0052218073042026	0.00281856922846789	-0.00240323807573471
chrN00001:19638642:19643838:clu_185_+	0.189161176382802	0.116174774869179	0.120105478294983	0.00393070342580409
chrN00001:19642296:19643838:clu_185_+	0.191337407941999	0.573578738038698	0.59427730743931	0.0206985694006118
chrN00001:20230224:20301319:clu_190_+	7.41753833090331	0.957465437975558	0.999999983973934	0.0425345459983767
chrN00001:20294268:20301319:clu_190_+	-7.41753833090331	0.0425345620244425	1.60260657229361e-08	-0.0425345459983767
chrN00001:20197210:20197999:clu_192_+	0.119688479608624	0.325947326721377	0.366255206587385	0.0403078798660075
chrN00001:20197210:20204341:clu_192_+	0.00227748492578545	0.333485151728912	0.333213001440311	-0.000272150288600947
chrN00001:20198151:20204341:clu_192_+	-0.121965964534409	0.340567521549711	0.300531791972304	-0.0400357295774066
chrN00001:20388206:20389789:clu_193_+	2.58298041642405	0.496136866564295	0.477634039025677	-0.018502827538618
chrN00001:20388206:20390073:clu_193_+	-5.27474899988638	0.0171986256894353	6.40352322460284e-06	-0.0171922221662107
chrN00001:20389827:20390073:clu_193_+	2.69176858346233	0.486664507746269	0.522359557451098	0.0356950497048287
chrN00001:20390138:20393457:clu_194_+	-71.5533202547814	0.0254055553901385	1.84365843609592e-64	-0.0254055553901385
chrN00001:20390138:20393481:clu_194_+	71.5533202547814	0.974594444609861	1	0.0254055553901386
chrN00001:401247:401768:clu_2_+	-0.958393984410131	0.014559267733726	0.00274500773281847	-0.0118142600009075
chrN00001:401247:402244:clu_2_+	0.726954925551749	0.972893650133352	0.98948027318916	0.016586623055808
chrN00001:401816:402244:clu_2_+	0.231439058858382	0.0125470821329217	0.00777471907802107	-0.00477236305490064
chrN00001:3529416:3531873:clu_21_+	-0.428538743560201	0.974409673598232	0.941724989980079	-0.0326846836181522
chrN00001:3529416:3531899:clu_21_+	0.428538743560201	0.0255903264017683	0.0582750100199206	0.0326846836181523
chrN00001:3532025:3533582:clu_22_+	-0.363130495276897	0.0540947014106587	0.0502592733584515	-0.00383542805220715
chrN00001:3532025:3534269:clu_22_+	-0.28799843886032	0.0409562642580637	0.0410214730408717	6.52087828079476e-05
chrN00001:3532025:3535318:clu_22_+	0.794787391720171	0.0162062639358153	0.0479315787439006	0.0317253148080853
chrN00001:3532025:3536604:clu_22_+	-0.39160528715434	0.799631650925673	0.722079488256738	-0.0775521626689351
chrN00001:3534440:3536604:clu_22_+	-0.206895751920592	0.0479792210125071	0.052115457766145	0.0041362367536379
chrN00001:3535452:3536604:clu_22_+	0.454842581491978	0.0411318984572818	0.0865927288338929	0.0454608303766111
chrN00001:3920590:3920741:clu_23_+	0.146836048620384	0.859473107189921	0.891348769442211	0.0318756622522901
chrN00001:3920657:3920741:clu_23_+	-0.146836048620384	0.140526892810079	0.108651230557789	-0.03187566225229
chrN00001:24893141:24894400:clu_232_+	-0.0729093787486943	0.414663792856808	0.410596188847738	-0.00406760400906986
chrN00001:24893141:24894413:clu_232_+	0.513970872014302	0.0594629838781487	0.105887416211204	0.046424432333055
chrN00001:24893141:24894423:clu_232_+	-0.147016629546618	0.00956151210749245	0.00879146005880708	-0.00077005204868537
chrN00001:24893141:24895563:clu_232_+	-0.147018034515839	0.00935670348857439	0.00860313395054351	-0.000753569538030876
chrN00001:24894500:24895563:clu_232_+	-0.147026829203151	0.506955007668977	0.466121800931708	-0.040833206737269
chrN00001:24902106:24903317:clu_233_+	-0.0852602664919155	0.948676615614754	0.949289909904325	0.00061329428957102
chrN00001:24902106:24903320:clu_233_+	-0.430311934387214	0.0384757366422526	0.0272655069671023	-0.0112102296751503
chrN00001:24902106:24903539:clu_233_+	0.515572200879129	0.0128476477429938	0.0234445831285731	0.0105969353855793
chrN00001:24903500:24905014:clu_234_+	-1.18740703608841	0.995983456284082	0.958452984256976	-0.0375304720271061
chrN00001:24903587:24905014:clu_234_+	1.18740703608841	0.00401654371591814	0.0415470157430242	0.037530472027106
chrN00001:25024835:25029171:clu_239_+	-1.40830608032624	0.0875059616386634	0.0177716791689079	-0.0697342824697555
chrN00001:25024835:25034895:clu_239_+	0.112320916968756	0.368747331575147	0.34262545299587	-0.0261218785792772
chrN00001:25024835:25042060:clu_239_+	0.708345497279983	0.0192347589928801	0.0324360283904232	0.013201269397543
chrN00001:25032077:25034895:clu_239_+	0.245081632762082	0.0585849182473082	0.0621632641652662	0.00357834591795804
chrN00001:25035143:25042060:clu_239_+	0.34255803331542	0.465927029546001	0.545003575279533	0.0790765457335317
chrN00001:3920856:3925229:clu_24_+	0.00145570236439044	0.472117962424002	0.46264170030516	-0.00947626211884162
chrN00001:3920856:3927900:clu_24_+	-0.0204592354919463	0.00184928936012267	0.00177288916436488	-7.64001957577894e-05
chrN00001:3925263:3927402:clu_24_+	-0.0150962574118158	0.020709761584969	0.0199609370826083	-0.000748824502360711
chrN00001:3925263:3927900:clu_24_+	0.0436421427185872	0.488463977176768	0.499284554004674	0.0108205768279059
chrN00001:3927478:3927900:clu_24_+	-0.00954235217921552	0.0168590094541386	0.0163399194431929	-0.000519090010945699
chrN00001:25060829:25061043:clu_241_+	0.039321439004568	0.538692457279938	0.558166148265169	0.0194736909852313
chrN00001:25061106:25061235:clu_241_+	-0.039321439004568	0.461307542720062	0.441833851734831	-0.0194736909852313
chrN00001:25061277:25062526:clu_242_+	0.112428996662528	0.421094510596955	0.381536502677178	-0.0395580079197766
