intron	logef	Ficedula_albicollis	F1_hybrid	deltapsi
chrN00001:15974697:15977100:clu_130_+	-0.0748235573298088	0.0131601552435821	0.0113518121213285	-0.00180834312225352
chrN00001:15974713:15977100:clu_130_+	0.0748235573298088	0.986839844756418	0.988648187878671	0.00180834312225364
chrN00001:15994661:15996474:clu_131_+	-0.163435402868375	0.993446839983729	0.990936206051765	-0.00251063393196427
chrN00001:15996224:15996474:clu_131_+	0.163435402868375	0.00655316001627067	0.009063793948235	0.00251063393196433
chrN00001:15993514:15993936:clu_132_+	-0.0418577875657381	0.0712603397092947	0.0659148335437819	-0.0053455061655128
chrN00001:15993525:15993936:clu_132_+	0.0418577875657382	0.928739660290705	0.934085166456218	0.00534550616551266
chrN00001:15994017:15994249:clu_133_+	0.667269091274924	0.98727994367036	0.996619386802921	0.00933944313256063
chrN00001:15994017:15994268:clu_133_+	-0.667269091274924	0.0127200563296397	0.00338061319707904	-0.00933944313256067
chrN00001:16052017:16052137:clu_134_+	-0.0750223904309869	0.131641853677179	0.11541706887434	-0.0162247848028383
chrN00001:16052017:16052164:clu_134_+	0.0750223904309869	0.868358146322821	0.88458293112566	0.0162247848028384
chrN00001:16052277:16053529:clu_135_+	0.504494790882571	0.000894280943844044	0.00244904197803897	0.00155476103419493
chrN00001:16052277:16053846:clu_135_+	-0.504494790882571	0.999105719056156	0.997550958021961	-0.00155476103419494
chrN00001:16259734:16260892:clu_141_+	-0.473846042823193	0.0241642400418599	0.00950758296769877	-0.0146566570741612
chrN00001:16259734:16261676:clu_141_+	0.473846042823193	0.97583575995814	0.990492417032301	0.0146566570741612
chrN00001:16493982:16494320:clu_147_+	-0.0281981844620975	0.0505258083963352	0.0478878754873398	-0.00263793290899537
chrN00001:16493982:16495057:clu_147_+	0.0281981844620975	0.949474191603665	0.95211212451266	0.00263793290899528
chrN00001:16684268:16685912:clu_148_+	-0.373896577077489	0.637632105750787	0.632491192673198	-0.00514091307758902
chrN00001:16684268:16686874:clu_148_+	0.747792759796223	0.0039264520276781	0.0119571613933475	0.00803070936566943
chrN00001:16686251:16686874:clu_148_+	-0.373896182718735	0.358441442221535	0.355551645933455	-0.00288979628808056
chrN00001:16687084:16687989:clu_149_+	-0.255996219896819	0.00718721706950603	0.0067822986961876	-0.000404918373318425
chrN00001:16687084:16688416:clu_149_+	-0.217691458255737	0.972593063248612	0.953636499950122	-0.0189565632984904
chrN00001:16688091:16688416:clu_149_+	0.473687678152556	0.020219719681882	0.0395812013536909	0.0193614816718089
chrN00001:16948369:16977642:clu_152_+	-0.651429913709717	0.258358875223954	0.187589290036062	-0.0707695851878921
chrN00001:16948369:17001860:clu_152_+	-0.65142980099219	0.159303945432854	0.115667469779031	-0.043636475653823
chrN00001:16948369:17029070:clu_152_+	-0.651422687822883	0.0241677171574513	0.0175478301601332	-0.00661988699731814
chrN00001:16968437:16977642:clu_152_+	2.32595935190156	0.00374744716081672	0.0534298433775625	0.0496823962167458
chrN00001:16977703:17001860:clu_152_+	-0.091923840730421	0.19302167671997	0.245234257832509	0.0522125811125382
chrN00001:17001957:17029070:clu_152_+	-0.279753108646347	0.361400338304953	0.380531308814703	0.0191309705097492
chrN00001:18479784:18480329:clu_157_+	-0.0348593905106841	0.0518973902548962	0.0485721742196997	-0.00332521603519656
chrN00001:18479847:18480329:clu_157_+	0.034859390510684	0.948102609745104	0.9514278257803	0.00332521603519664
chrN00001:18481864:18486392:clu_158_+	0.0287410036554826	0.166809615002966	0.161041310834867	-0.00576830416809956
chrN00001:18481864:18486410:clu_158_+	0.107828937402084	0.693622302287607	0.724747488187337	0.0311251858997309
chrN00001:18481864:18486413:clu_158_+	-0.136569941057567	0.139568082709427	0.114211200977796	-0.0253568817316313
chrN00001:18486531:18491167:clu_159_+	0.160034842490991	0.10129399106529	0.0924942001550505	-0.00879979091023916
chrN00001:18486531:18491170:clu_159_+	-0.655939951761363	0.0145498224249381	0.0058750986128793	-0.00867472381205881
chrN00001:18486531:18493300:clu_159_+	0.281846394137263	0.731787659845002	0.754775830251948	0.0229881704069456
chrN00001:18491247:18493300:clu_159_+	0.21405871513311	0.15236852666477	0.146854870980122	-0.00551365568464743
chrN00001:18494015:18496154:clu_160_+	-0.0427584760992143	0.646174850510693	0.626387568600734	-0.0197872819099585
chrN00001:18494015:18496157:clu_160_+	0.0427584760992144	0.353825149489307	0.373612431399266	0.0197872819099584
chrN00001:18502648:18503347:clu_161_+	-0.608805964167426	0.101771218427045	0.0994393787312158	-0.0023318396958288
chrN00001:18502648:18503352:clu_161_+	0.932467750831776	0.00249004092935486	0.0113633552346704	0.00887331430531551
chrN00001:18502691:18503347:clu_161_+	-0.608812829509117	0.885829886205678	0.86552730886291	-0.0203025773427673
chrN00001:18502691:18503352:clu_161_+	0.285151042844766	0.00990885443792278	0.0236699571712034	0.0137611027332806
chrN00001:18694367:18699121:clu_165_+	-0.609866827179111	0.507705787214894	0.437045549788298	-0.0706602374265969
chrN00001:18694367:18707876:clu_165_+	0.0606584491917644	0.0951622305463952	0.160171273696477	0.065009043150082
chrN00001:18694367:18707879:clu_165_+	1.70964504162448	0.00607463753505177	0.0531846325646158	0.047109995029564
chrN00001:18699252:18707876:clu_165_+	-0.793835949715474	0.208902435795876	0.149610239323877	-0.0592921964719991
chrN00001:18699252:18707879:clu_165_+	-0.366600713921656	0.182154908907782	0.199988304626732	0.0178333957189499
chrN00001:3076765:3077948:clu_17_+	0.294387134082117	0.969947007342242	0.983094287669101	0.0131472803268586
chrN00001:3076765:3078025:clu_17_+	-0.294387134082117	0.0300529926577579	0.0169057123308993	-0.0131472803268586
chrN00001:19272146:19272810:clu_170_+	0.369474679846102	0.674637607402649	0.8127814210883	0.138143813685651
chrN00001:19272146:19272853:clu_170_+	-0.369474679846102	0.325362392597351	0.1872185789117	-0.138143813685651
chrN00001:19417373:19422883:clu_171_+	-0.243045764874117	0.215459975074664	0.15165696939435	-0.0638030056803144
chrN00001:19417373:19423391:clu_171_+	0.235780786549638	0.599123215261049	0.680712373831985	0.0815891585709361
chrN00001:19422967:19423391:clu_171_+	0.00726497832447884	0.185416809664287	0.167630656773665	-0.0177861528906216
chrN00001:19535576:19543962:clu_173_+	0.72207676388303	0.970818439462534	0.992957719094105	0.0221392796315705
chrN00001:19543585:19543962:clu_173_+	-0.72207676388303	0.0291815605374658	0.00704228090589532	-0.0221392796315705
chrN00001:19544992:19548289:clu_174_+	-0.0871994433880692	0.514091358187628	0.503335432459263	-0.010755925728364
chrN00001:19544992:19553923:clu_174_+	0.178549018766841	0.075779692298799	0.0967794452753761	0.0209997529765771
chrN00001:19548399:19553923:clu_174_+	-0.0913495753787714	0.410128949513573	0.39988512226536	-0.0102438272482129
chrN00001:19554036:19557382:clu_175_+	-0.165199474691636	0.00533825640414374	0.00384203913835954	-0.0014962172657842
chrN00001:19554036:19557406:clu_175_+	0.165199474691636	0.994661743595856	0.996157960861641	0.00149621726578431
chrN00001:19560699:19564932:clu_176_+	-0.0359049897254139	0.3958128453102	0.37877464055928	-0.0170382047509205
chrN00001:19560699:19564935:clu_176_+	0.0359049897254139	0.6041871546898	0.62122535944072	0.0170382047509205
chrN00001:19578417:19579145:clu_178_+	-0.316355508690262	0.00536677850466045	0.00414849519884069	-0.00121828330581976
chrN00001:19578448:19579145:clu_178_+	-0.065325149860157	0.981035334477951	0.974726267109459	-0.00630906736849235
chrN00001:19578448:19579148:clu_178_+	0.381680658550419	0.0135978870173886	0.0211252376917006	0.00752735067431195
chrN00001:19620527:19625217:clu_179_+	0.0579684581656818	0.101600744878387	0.129083641010468	0.0274828961320813
chrN00001:19620527:19626401:clu_179_+	0.29630532237742	0.149272060970373	0.240691763519723	0.0914197025493508
chrN00001:19625355:19626401:clu_179_+	-0.354273780543102	0.74912719415124	0.630224595469808	-0.118902598681432
chrN00001:3107693:3109244:clu_18_+	-0.336160698232075	0.987844998383613	0.976465308668083	-0.0113796897155298
chrN00001:3107693:3109338:clu_18_+	0.336160698232075	0.0121550016163871	0.0235346913319169	0.0113796897155298
chrN00001:19626468:19627463:clu_180_+	-0.0373137247749813	0.341923552910654	0.341254603803347	-0.00066894910730686
chrN00001:19626468:19628430:clu_180_+	0.248197996635663	0.256520146745026	0.340617648426581	0.0840975016815549
chrN00001:19626468:19628436:clu_180_+	0.417279284074407	0.0442319739454408	0.0695525501186448	0.025320576173204
chrN00001:19627555:19628430:clu_180_+	-0.558441861746461	0.258822725372002	0.153401226937262	-0.105421498434741
chrN00001:19627555:19628436:clu_180_+	-0.0697216941886277	0.0985016010268764	0.095173970714165	-0.00332763031271134
chrN00001:19630325:19631748:clu_181_+	-0.318799179698927	0.331155185107951	0.207417435373777	-0.123737749734174
chrN00001:19630325:19632273:clu_181_+	0.318799179698927	0.668844814892049	0.792582564626223	0.123737749734174
chrN00001:19632701:19634351:clu_182_+	-0.144847493685844	0.157380645835783	0.111641783360443	-0.0457388624753399
chrN00001:19632701:19635366:clu_182_+	0.31332801031592	0.710244971370593	0.796648426672341	0.0864034553017486
chrN00001:19634589:19635366:clu_182_+	-0.168480516630076	0.132374382793624	0.0917097899672154	-0.0406645928264087
chrN00001:19635471:19635754:clu_183_+	-0.337028604044044	0.0352824123592191	0.0165736611580971	-0.018708751201122
chrN00001:19635471:19636399:clu_183_+	0.449095528764563	0.939372109850465	0.968516934850379	0.0291448249999143
chrN00001:19635907:19636399:clu_183_+	-0.112066924720519	0.0253454777903158	0.0149094039915234	-0.0104360737987924
chrN00001:19637320:19637454:clu_184_+	-0.18775344691842	0.264750164024603	0.229719777695857	-0.0350303863287466
chrN00001:19637320:19638462:clu_184_+	-0.0390355336007965	0.582636613670273	0.586607067911806	0.00397045424153264
chrN00001:19637580:19638462:clu_184_+	0.0765569598024934	0.0230978694201682	0.0261049353769043	0.00300706595673612
chrN00001:19637619:19638462:clu_184_+	0.150232020716723	0.129515352884955	0.157568219015433	0.0280528661304777
chrN00001:19638642:19642150:clu_185_+	-0.284768866103769	0.293488160780202	0.25687659363253	-0.0366115671476728
chrN00001:19638642:19642234:clu_185_+	0.467264701721912	0.00341620586185544	0.00634281448296514	0.00292660862110969
chrN00001:19638642:19643838:clu_185_+	0.0107731287163581	0.287564946292975	0.338237806781066	0.0506728604880907
chrN00001:19642296:19643838:clu_185_+	-0.193268964334501	0.415530687064967	0.398542785103439	-0.0169879019615276
chrN00001:20067577:20127815:clu_189_+	0.0727139499530977	0.860810741954796	0.877338890514779	0.0165281485599831
chrN00001:20102641:20127815:clu_189_+	-0.0727139499530977	0.139189258045204	0.122661109485221	-0.0165281485599829
chrN00001:20230224:20301319:clu_190_+	-0.437310180134505	0.980858801726131	0.95529629505619	-0.0255625066699404
chrN00001:20294268:20301319:clu_190_+	0.437310180134505	0.0191411982738692	0.0447037049438097	0.0255625066699405
chrN00001:20169142:20169409:clu_191_+	0.399995701662249	0.836617032354142	0.919328701883064	0.0827116695289227
chrN00001:20169142:20169412:clu_191_+	-0.399995701662249	0.163382967645858	0.0806712981169356	-0.0827116695289227
chrN00001:20197210:20197999:clu_192_+	-0.0389965867962552	0.358696811610614	0.345804579247276	-0.0128922323633384
chrN00001:20197210:20204341:clu_192_+	0.0377408139913786	0.282830320677464	0.294412211392249	0.0115818907147854
chrN00001:20198151:20204341:clu_192_+	0.0012557728048766	0.358472867711922	0.359783209360475	0.00131034164855287
chrN00001:20388206:20389789:clu_193_+	0.131522621571773	0.492172082094537	0.459713831058811	-0.032458251035726
chrN00001:20388206:20390073:clu_193_+	-0.424952363373142	0.0309463423900458	0.0165693665665529	-0.0143769758234929
chrN00001:20389827:20390073:clu_193_+	0.293429741801369	0.476881575515417	0.523716802374636	0.0468352268592188
chrN00001:20390138:20393457:clu_194_+	0.00841243680861896	0.024926739211178	0.0253389596151494	0.000412220403971424
chrN00001:20390138:20393481:clu_194_+	-0.00841243680861896	0.975073260788822	0.974661040384851	-0.000412220403971375
chrN00001:401247:401768:clu_2_+	-0.267377971759135	0.00576155502457434	0.00285852379307962	-0.00290303123149472
chrN00001:401247:402244:clu_2_+	0.439379493899098	0.987857662086444	0.993658924839171	0.00580126275272741
chrN00001:401816:402244:clu_2_+	-0.172001522139963	0.00638078288898181	0.00348255136774913	-0.00289823152123268
chrN00001:21356112:21364015:clu_208_+	-0.10851077953205	0.328947394148779	0.282930547220363	-0.0460168469284157
chrN00001:21356112:21364018:clu_208_+	0.10851077953205	0.671052605851221	0.717069452779637	0.0460168469284159
chrN00001:21364080:21367418:clu_209_+	-0.324405542731404	0.273224347782888	0.256345082521502	-0.0168792652613857
chrN00001:21364080:21374602:clu_209_+	0.252390438136076	0.0178681001932785	0.0298458040665682	0.0119777038732897
chrN00001:21364080:21378748:clu_209_+	-0.305987251575756	0.0185022763818124	0.017681932123709	-0.000820344258103439
chrN00001:21367477:21367578:clu_209_+	-0.234841833248364	0.244685877544686	0.251079654110105	0.00639377656541937
chrN00001:21367477:21378748:clu_209_+	1.09843419283769	0.00200311267854129	0.00779726722452817	0.00579415454598687
chrN00001:21367625:21374602:clu_209_+	-0.36326673455532	0.166240800646716	0.150025821504292	-0.0162149791424242
chrN00001:21367625:21378748:clu_209_+	-0.158525680691868	0.0986447572845143	0.109249714358734	0.0106049570742201
chrN00001:21374652:21374807:clu_209_+	0.339298244031681	0.00761725214003024	0.0138786369915276	0.00626138485149736
chrN00001:21374652:21378748:clu_209_+	-0.303095832202737	0.171213475347533	0.164096087099033	-0.00711738824850006
chrN00001:3529416:3531873:clu_21_+	0.244292321128373	0.979168955612864	0.987116548492321	0.00794759287945745
chrN00001:3529416:3531899:clu_21_+	-0.244292321128373	0.0208310443871365	0.0128834515076791	-0.00794759287945737
chrN00001:21922620:21923966:clu_211_+	0.155845100067637	0.3515096896674	0.425381584241611	0.0738718945742116
chrN00001:21922620:21923975:clu_211_+	-0.155845100067637	0.6484903103326	0.574618415758389	-0.0738718945742115
chrN00001:22111035:22134517:clu_213_+	-0.331513034157434	0.50993120304599	0.403195624834689	-0.1067355782113
chrN00001:22111035:22165634:clu_213_+	0.238624841969726	0.023503630133	0.0328660037893195	0.00936237365631942
chrN00001:22136932:22165634:clu_213_+	0.0928881921877088	0.46656516682101	0.563938371375991	0.0973732045549811
chrN00001:22287720:22290843:clu_214_+	-0.582176987779066	0.279892313825611	0.311279714748146	0.0313874009225348
chrN00001:22287720:22293901:clu_214_+	-0.82879954051527	0.711482595083696	0.618325723189157	-0.0931568718945391
chrN00001:22291857:22293901:clu_214_+	1.41097652829434	0.00862509109069317	0.0703945620626975	0.0617694709720044
chrN00001:22295082:22302132:clu_215_+	-0.071067708753072	0.0415412564477488	0.0362366453780395	-0.00530461106970922
chrN00001:22295413:22302132:clu_215_+	0.0710677087530721	0.958458743552251	0.96376335462196	0.00530461106970914
chrN00001:22437652:22437760:clu_218_+	0.539401945936743	0.0171066609500961	0.0757805791824371	0.058673918232341
chrN00001:22437652:22439634:clu_218_+	0.543218589064096	0.0179982094993585	0.0800349212791515	0.062036711779793
chrN00001:22437845:22439634:clu_218_+	-1.08262053500084	0.964895129550545	0.844184499538411	-0.120710630012134
chrN00001:3532025:3536604:clu_22_+	-0.804145480809808	0.99902019632484	0.995125673495506	-0.003894522829334
chrN00001:3535452:3536604:clu_22_+	0.804145480809808	0.000979803675159991	0.00487432650449387	0.00389452282933388
chrN00001:24685346:24686260:clu_225_+	-0.271239064501185	0.875138215429846	0.802928063500337	-0.0722101519295095
chrN00001:24685346:24686263:clu_225_+	0.271239064501185	0.124861784570154	0.197071936499663	0.0722101519295094
chrN00001:24691406:24700026:clu_226_+	-0.350662155287306	0.0208162985166508	0.012802628225028	-0.00801367029162279
chrN00001:24691446:24700026:clu_226_+	0.142827860779163	0.968296864742337	0.975492968862272	0.00719610411993499
chrN00001:24691446:24700029:clu_226_+	0.207834294508143	0.0108868367410126	0.0117044029127005	0.00081756617168792
chrN00001:24800874:24801929:clu_227_+	-0.525130610071771	0.14682836237127	0.0567884485301418	-0.0900399138411282
chrN00001:24800874:24801996:clu_227_+	0.525130610071771	0.85317163762873	0.943211551469858	0.0900399138411281
chrN00001:24817319:24818209:clu_228_+	0.0108651779653504	0.954739207802463	0.955669000964743	0.000929793162279258
chrN00001:24817319:24818232:clu_228_+	-0.0108651779653504	0.0452607921975366	0.0443309990352574	-0.000929793162279202
chrN00001:24834881:24836276:clu_229_+	1.18586643395786	0.00575021813402698	0.0583585990123036	0.0526083808782766
chrN00001:24834922:24836276:clu_229_+	-1.18586643395786	0.994249781865973	0.941641400987696	-0.0526083808782767
chrN00001:24893141:24894400:clu_232_+	0.174202889988397	0.414474997951054	0.419392228162371	0.00491723021131696
chrN00001:24893141:24894413:clu_232_+	0.107675868833955	0.0726156440775175	0.0687479758471972	-0.00386766823032035
chrN00001:24893141:24894423:clu_232_+	-0.660794940408502	0.00745158349796142	0.00327141516262989	-0.00418016833533153
chrN00001:24893141:24895563:clu_232_+	0.212038601277351	0.0186808587002201	0.0196313748739331	0.000950516173713015
chrN00001:24894500:24895563:clu_232_+	0.166877580308799	0.486776915773247	0.488957005953869	0.00218009018062187
chrN00001:24902106:24903317:clu_233_+	0.308941368552457	0.934896622928387	0.957175802543201	0.0222791796148141
chrN00001:24902106:24903320:clu_233_+	0.0817730379309058	0.0316198404173497	0.0257946619947641	-0.00582517842258567
chrN00001:24902106:24903539:clu_233_+	-0.390714406483363	0.0334835366542632	0.0170295354620349	-0.0164540011922283
chrN00001:24903500:24905014:clu_234_+	0.555318781179041	0.966779681279525	0.988809610717927	0.0220299294384015
chrN00001:24903587:24905014:clu_234_+	-0.555318781179041	0.0332203187204748	0.0111903892820734	-0.0220299294384014
chrN00001:25006341:25009977:clu_237_+	0.622025366171737	0.938024276515463	0.981313374721446	0.0432890982059825
chrN00001:25006341:25010007:clu_237_+	-0.622025366171737	0.061975723484537	0.0186866252785544	-0.0432890982059825
chrN00001:25016140:25020213:clu_238_+	0.120365641439688	0.0258014527614793	0.0238359835276519	-0.00196546923382737
chrN00001:25016140:25020786:clu_238_+	0.211448094492774	0.951457535942348	0.962797455544529	0.0113399196021809
chrN00001:25020556:25020786:clu_238_+	-0.331813735932462	0.022741011296173	0.0133665609278195	-0.00937445036835354
chrN00001:25024835:25029171:clu_239_+	0.044109222136534	0.00884607289146348	0.00820438578778739	-0.000641687103676096
chrN00001:25024835:25034895:clu_239_+	0.163363516046906	0.446150260212888	0.466195623750985	0.0200453635380974
chrN00001:25024835:25042060:clu_239_+	-0.348689597542729	0.079364715101478	0.0496972847896115	-0.0296674303118664
chrN00001:25035143:25042060:clu_239_+	0.141216859359289	0.46563895179417	0.475902705671616	0.0102637538774452
chrN00001:25060258:25060746:clu_240_+	-0.308769043918291	0.996392296913472	0.993330586886553	-0.00306171002691835
chrN00001:25060271:25060746:clu_240_+	0.308769043918291	0.0036077030865282	0.00666941311344651	0.00306171002691831
chrN00001:25060829:25061043:clu_241_+	-0.111738667945117	0.539217392540427	0.577146291046102	0.0379288985056746
chrN00001:25060829:25061235:clu_241_+	0.381099702966209	0.00188669941919367	0.00330568690801948	0.00141898748882581
chrN00001:25061106:25061235:clu_241_+	-0.269361035021092	0.458895908040379	0.419548022045879	-0.0393478859945005
chrN00001:25061277:25062526:clu_242_+	-0.130498501919153	0.451143907967429	0.3304487718393	-0.120695136128129
chrN00001:25061277:25063380:clu_242_+	-0.130184559272985	0.00785698721008152	0.00575680388295097	-0.00210018332713056
chrN00001:25062644:25063380:clu_242_+	0.391178151037188	0.533319029874868	0.658168990910092	0.124849961035224
chrN00001:25062644:25063387:clu_242_+	-0.13049508984505	0.00768007494762179	0.00562543336765716	-0.00205464157996462
chrN00001:25339862:25340154:clu_245_+	0.0816387996494378	0.440211560567156	0.476040770771822	0.0358292102046655
chrN00001:25339862:25343567:clu_245_+	0.0178411395575571	0.168225270877487	0.170673844279047	0.00244857340155943
chrN00001:25340329:25343567:clu_245_+	-0.0994799392069949	0.391563168555357	0.353285384949132	-0.0382777836062249
chrN00001:26191154:26198132:clu_252_+	0.115635049373669	0.300095782277039	0.329602034443899	0.0295062521668606
chrN00001:26191154:26204679:clu_252_+	0.148928403438142	0.376550435904949	0.427574962876862	0.0510245269719128
chrN00001:26198263:26204679:clu_252_+	-0.264563452811811	0.323353781818012	0.242823002679239	-0.0805307791387736
chrN00001:150275:150772:clu_253_-	0.493260579803089	0.00529385400750126	0.0110083782503512	0.00571452424284994
chrN00001:150275:151103:clu_253_-	-0.229155841790193	0.550534228687649	0.555896889017093	0.00536266032944432
chrN00001:151211:151547:clu_253_-	-0.264104738012895	0.44417191730485	0.433094732732555	-0.0110771845722943
chrN00001:147622:150099:clu_255_-	-0.766961789234955	0.98518941225149	0.960419490181798	-0.0247699220696924
chrN00001:147633:150099:clu_255_-	-0.364952979522615	0.0112489273796215	0.0163924002551968	0.00514347287557532
chrN00001:148573:150099:clu_255_-	1.13191476875757	0.00356166036888851	0.0231881095630057	0.0196264491941172
chrN00001:151754:153599:clu_256_-	-0.555010663948112	0.0463512909466902	0.0184023473658123	-0.0279489435808779
chrN00001:151754:153607:clu_256_-	0.401826686870961	0.935577480869234	0.967030855086054	0.0314533742168206
chrN00001:153368:153607:clu_256_-	0.153183977077151	0.0180712281840761	0.0145667975481335	-0.00350443063594265
chrN00001:231154:233880:clu_260_-	0.0503448739083256	0.741476348244864	0.690866749808696	-0.0506095984361681
chrN00001:231154:239617:clu_260_-	-0.518149718649623	0.0637643839649239	0.0336496919455358	-0.030114692019388
chrN00001:234560:239617:clu_260_-	0.467804844741298	0.194759267790212	0.275483558245768	0.0807242904555562
chrN00001:241289:245008:clu_261_-	-0.310258002794533	0.469459524169856	0.44958812094989	-0.0198714032199658
chrN00001:241289:246316:clu_261_-	0.551809240996964	0.0049856169199609	0.0113064593605523	0.00632084244059139
chrN00001:245080:246316:clu_261_-	-0.241551238202431	0.525554858910184	0.539105419689558	0.0135505607793744
chrN00001:580339:582081:clu_265_-	0.221829144269421	0.318795483542135	0.395595416131394	0.076799932589259
chrN00001:580339:582739:clu_265_-	-0.131381415198153	0.389243192910696	0.339283484767869	-0.0499597081428262
chrN00001:582287:582739:clu_265_-	-0.0904477290712677	0.29196132354717	0.265121099100737	-0.0268402244464328
