intron	logef	Ficedula_albicollis	Ficedula_hypoleuca	deltapsi
chrN00001:15808960:15812631:clu_124_+	-0.0226833002084433	0.302171671194265	0.348745766521101	0.0465740953268363
chrN00001:15816458:15818266:clu_124_+	-0.333153103849931	0.285783838014262	0.241800692180322	-0.0439831458339402
chrN00001:15820900:15829222:clu_125_+	0.441507259555967	0.916037468577112	0.963480333156749	0.0474428645796372
chrN00001:15820900:15829267:clu_125_+	-0.441507259555967	0.0839625314228884	0.0365196668432512	-0.0474428645796372
chrN00001:15909926:15910812:clu_126_+	0.0707283650602005	0.64854631567887	0.680074069087413	0.0315277534085427
chrN00001:15909926:15910815:clu_126_+	-0.0707283650602005	0.35145368432113	0.319925930912587	-0.0315277534085428
chrN00001:15921358:15921908:clu_127_+	-0.362922931379604	0.1189452254041	0.0701497288146506	-0.048795496589449
chrN00001:15921358:15924026:clu_127_+	0.239137913421648	0.719925362182717	0.77524354540954	0.0553181832268228
chrN00001:15922028:15924026:clu_127_+	0.123785017957956	0.161129412413183	0.154606725775809	-0.00652268663737382
chrN00001:16052017:16052137:clu_134_+	-0.0854188749870361	0.0698557020045937	0.0595385997468225	-0.0103171022577712
chrN00001:16052017:16052164:clu_134_+	0.0854188749870361	0.930144297995406	0.940461400253178	0.0103171022577713
chrN00001:16052277:16053529:clu_135_+	-0.960515265207001	0.0116774213983605	0.00220166913387073	-0.0094757522644898
chrN00001:16052277:16053846:clu_135_+	0.721325746750644	0.978375391873355	0.991573457237307	0.0131980653639523
chrN00001:16053565:16053846:clu_135_+	0.239189518456357	0.00994718672828471	0.00622487362882206	-0.00372231309946265
chrN00001:16191778:16192649:clu_136_+	-0.0728413308245423	0.169202511853337	0.149697899635157	-0.0195046122181799
chrN00001:16191778:16200813:clu_136_+	0.0728413308245423	0.830797488146663	0.850302100364843	0.0195046122181798
chrN00001:16240211:16252418:clu_140_+	0.229762438205994	0.979597070010712	0.987016246991594	0.00741917698088157
chrN00001:16248557:16252418:clu_140_+	-0.229762438205994	0.0204029299892877	0.0129837530084062	-0.00741917698088151
chrN00001:16259734:16260892:clu_141_+	0.40808123085715	0.00508308780744555	0.00796407300085103	0.00288098519340548
chrN00001:16259734:16261676:clu_141_+	-0.0409252758484373	0.984513176690452	0.984528075209873	1.48985194210471e-05
chrN00001:16261018:16261676:clu_141_+	-0.367155955008713	0.0104037355021021	0.00750785178927565	-0.00289588371282644
chrN00001:16270503:16271382:clu_142_+	-0.509577480018435	0.992537012591229	0.979590887952629	-0.0129461246386003
chrN00001:16270503:16276747:clu_142_+	0.509577480018435	0.00746298740877085	0.0204091120473714	0.0129461246386005
chrN00001:16684268:16685912:clu_148_+	-0.0550791156360254	0.681121291643586	0.656733538356168	-0.0243877532874188
chrN00001:16686251:16686874:clu_148_+	0.0550791156360254	0.318878708356414	0.343266461643832	0.0243877532874186
chrN00001:16948369:16977642:clu_152_+	0.000584594980011936	0.117863885338904	0.129060815245727	0.0111969299068227
chrN00001:16948369:17001860:clu_152_+	-0.321053738991063	0.252495972092607	0.200439057357341	-0.0520569147352665
chrN00001:16948369:17029070:clu_152_+	-0.164905938233814	0.03106750513955	0.0288302497256894	-0.00223725541386059
chrN00001:16968437:16977642:clu_152_+	0.657930497497377	0.0125719113531654	0.0265641949624643	0.0139922836092989
chrN00001:16968437:17001860:clu_152_+	-0.128204812502833	0.0616892735834921	0.0593869167338509	-0.00230235684964116
chrN00001:16977703:17001860:clu_152_+	-0.00399775936940133	0.118894327774873	0.129593940453869	0.010699612678996
chrN00001:17001957:17029070:clu_152_+	-0.040352843380277	0.405417124717408	0.426124825521059	0.0207077008036507
chrN00001:17029114:17030378:clu_153_+	0.327584923489851	0.890896894155148	0.940201024986773	0.0493041308316247
chrN00001:17029114:17030382:clu_153_+	-0.327584923489851	0.109103105844852	0.0597989750132271	-0.0493041308316247
chrN00001:18479784:18480329:clu_157_+	0.0297054586752818	0.519893922853998	0.534701283030372	0.0148073601763739
chrN00001:18479847:18480329:clu_157_+	-0.0297054586752818	0.480106077146002	0.465298716969628	-0.0148073601763739
chrN00001:18481864:18486392:clu_158_+	0.0766640478099868	0.133469834475394	0.161480834037254	0.0280109995618603
chrN00001:18481864:18486410:clu_158_+	-0.193016199863569	0.753246702376544	0.695912211915115	-0.0573344904614291
chrN00001:18481864:18486413:clu_158_+	0.116352152053582	0.113283463148062	0.142606954047631	0.029323490899569
chrN00001:18486531:18491167:clu_159_+	0.0330057093997827	0.377577039696727	0.38468695124197	0.00710991154524293
chrN00001:18486531:18491170:clu_159_+	0.0906278972073207	0.0456863207232702	0.0493075087385706	0.00362118801530033
chrN00001:18486531:18493300:clu_159_+	-0.137260906287343	0.073696479524314	0.0633290201360674	-0.0103674593882466
chrN00001:18491247:18493300:clu_159_+	0.0136272996802398	0.503040160055689	0.502676519883392	-0.000363640172296509
chrN00001:18494015:18496154:clu_160_+	-0.0349495164917673	0.589664492715265	0.57265200427373	-0.0170124884415352
chrN00001:18494015:18496157:clu_160_+	0.0349495164917673	0.410335507284735	0.42734799572627	0.0170124884415351
chrN00001:18502648:18503347:clu_161_+	0.196804433194261	0.10685704875312	0.0706942797133196	-0.0361627690398003
chrN00001:18502648:18503352:clu_161_+	-1.09032509706898	0.0106777720984975	0.00195015213712918	-0.00872761996136833
chrN00001:18502691:18503347:clu_161_+	0.668579421021261	0.860325324265447	0.912290346362629	0.0519650220971823
chrN00001:18502691:18503352:clu_161_+	0.224941242853459	0.022139854882936	0.0150652217869222	-0.00707463309601378
chrN00001:18694367:18699121:clu_165_+	0.357413943162333	0.15531060550641	0.236901942815324	0.0815913373089143
chrN00001:18694367:18707876:clu_165_+	-0.143040899169301	0.4962866336623	0.458939366305186	-0.037347267357114
chrN00001:18694367:18707879:clu_165_+	-0.522725281095534	0.211554482025856	0.13382896888839	-0.0777255131374664
chrN00001:18699252:18707876:clu_165_+	0.25492023275425	0.0649002285355288	0.0893513837646545	0.0244511552291258
chrN00001:18699252:18707879:clu_165_+	0.0534320043482521	0.0719480502699046	0.0809783382264449	0.00903028795654033
chrN00001:18711961:18712365:clu_166_+	-0.138570416214745	0.166935057158609	0.144322458705325	-0.0226125984532845
chrN00001:18711961:18715366:clu_166_+	0.0178685482956975	0.709806280534107	0.717574150657381	0.00776787012327373
chrN00001:18712416:18715366:clu_166_+	0.120701867919047	0.123258662307284	0.138103390637294	0.0148447283300108
chrN00001:19417373:19422883:clu_171_+	-0.108492628951426	0.114715777743752	0.096508850081253	-0.0182069276624986
chrN00001:19417373:19423391:clu_171_+	0.0935336626301829	0.782109896597867	0.805286970127073	0.0231770735292066
chrN00001:19422967:19423391:clu_171_+	0.0149589663212435	0.103174325658382	0.0982041797916737	-0.0049701458667079
chrN00001:19479355:19530759:clu_172_+	-0.336876252632471	0.9554049892543	0.916120052049061	-0.0392849372052383
chrN00001:19501858:19530759:clu_172_+	0.336876252632471	0.0445950107457002	0.0838799479509386	0.0392849372052384
chrN00001:19544992:19545865:clu_174_+	-0.390642192813639	0.0310305979810653	0.0190550117147697	-0.0119755862662955
chrN00001:19544992:19548289:clu_174_+	0.103276630046212	0.495457896434256	0.498576780652697	0.00311888421844059
chrN00001:19544992:19553923:clu_174_+	-0.11762182480943	0.0397899908536922	0.0321043701416628	-0.00768562071202943
chrN00001:19545951:19548289:clu_174_+	0.279331716694317	0.0230170916400862	0.0276207517173944	0.00460366007730822
chrN00001:19548399:19553923:clu_174_+	0.125655670882539	0.4107044230909	0.422643085773477	0.0119386626825763
chrN00001:19554036:19557382:clu_175_+	0.168387622745314	0.859228426560186	0.895263603829795	0.0360351772696088
chrN00001:19554036:19557406:clu_175_+	-0.168387622745314	0.140771573439814	0.104736396170205	-0.0360351772696088
chrN00001:19560699:19564932:clu_176_+	-0.09812449296765	0.403626474388152	0.357409312606366	-0.0462171617817866
chrN00001:19560699:19564935:clu_176_+	0.0981244929676499	0.596373525611848	0.642590687393634	0.0462171617817865
chrN00001:19578448:19579145:clu_178_+	-0.279843740404698	0.994084791887243	0.989693375659238	-0.0043914162280051
chrN00001:19578448:19579148:clu_178_+	0.279843740404698	0.00591520811275659	0.0103066243407618	0.00439141622800523
chrN00001:19620527:19625217:clu_179_+	0.134078079033033	0.15112375672517	0.161369711143197	0.0102459544180275
chrN00001:19620527:19626401:clu_179_+	-0.247544973549097	0.155556009291506	0.113406850029735	-0.0421491592617715
chrN00001:19625355:19626401:clu_179_+	0.113466894516064	0.693320233983324	0.725223438827068	0.031903204843744
chrN00001:3107693:3109244:clu_18_+	0.632454006265476	0.980367175861716	0.994379131232988	0.0140119553712716
chrN00001:3107693:3109338:clu_18_+	-0.632454006265476	0.0196328241382839	0.00562086876701225	-0.0140119553712717
chrN00001:19626468:19627463:clu_180_+	-0.11563101480881	0.341252440696069	0.2914195131802	-0.049832927515869
chrN00001:19626468:19628430:clu_180_+	0.387846268799617	0.286290499487692	0.404489455338415	0.118198955850722
chrN00001:19626468:19628436:clu_180_+	0.304963857545047	0.0562527617573861	0.0731557965665022	0.016903034809116
chrN00001:19627555:19628430:clu_180_+	-0.240275066862894	0.208923558615376	0.157506344679756	-0.0514172139356205
chrN00001:19627555:19628436:clu_180_+	-0.33690404467296	0.107280739443477	0.0734288902351275	-0.033851849208349
chrN00001:19630325:19631748:clu_181_+	-0.042288192885259	0.499922546372667	0.478791183705878	-0.0211313626667892
chrN00001:19630325:19632273:clu_181_+	0.042288192885259	0.500077453627333	0.521208816294122	0.0211313626667891
chrN00001:19632701:19634351:clu_182_+	-0.306832515046864	0.0303648572377905	0.0148672997232324	-0.0154975575145581
chrN00001:19632701:19635366:clu_182_+	0.439628287528682	0.933266488741712	0.96394073280899	0.030674244067278
chrN00001:19634589:19635366:clu_182_+	-0.132795772481818	0.0363686540204978	0.0211919674677777	-0.0151766865527201
chrN00001:19635471:19635754:clu_183_+	0.508284717758913	0.00291855836948936	0.00430730860806276	0.0013887502385734
chrN00001:19635471:19636399:clu_183_+	0.120499714285332	0.991733408514771	0.993161011243852	0.00142760272908093
chrN00001:19635907:19636399:clu_183_+	-0.628784432044245	0.00534803311573972	0.00253168014808526	-0.00281635296765446
chrN00001:19637320:19637454:clu_184_+	0.286315469375225	0.0640904616877853	0.0767286722800255	0.0126382105922402
chrN00001:19637320:19638462:clu_184_+	0.0954314957201302	0.821965905780555	0.813051827846302	-0.00891407793425347
chrN00001:19637320:19638531:clu_184_+	0.393611643503978	0.0467717732480998	0.0623370512658901	0.0155652780177903
chrN00001:19637580:19638462:clu_184_+	-0.621067363818343	0.0134933253747302	0.00651946440646081	-0.00697386096826936
chrN00001:19637619:19638462:clu_184_+	-0.15429124478099	0.0536785339088296	0.041362984201322	-0.0123155497075076
chrN00001:19638642:19642150:clu_185_+	0.00460659710484625	0.391391776234549	0.377886849490102	-0.0135049267444469
chrN00001:19638642:19642234:clu_185_+	-0.278410560786911	0.0180553920996261	0.0131354276519164	-0.00491996444770978
chrN00001:19638642:19643838:clu_185_+	0.226326239608173	0.0700542203882751	0.0844259592991884	0.0143717389109133
chrN00001:19642296:19643838:clu_185_+	0.0474777240738918	0.52049861127755	0.524551763558794	0.00405315228124337
chrN00001:20230224:20301319:clu_190_+	0.101831539097135	0.27552423166129	0.317971507087829	0.0424472754265385
chrN00001:20234788:20301319:clu_190_+	-0.101831539097135	0.72447576833871	0.682028492912171	-0.0424472754265385
chrN00001:20197210:20197999:clu_192_+	0.0154864367304023	0.387919338345725	0.380735141960463	-0.00718419638526219
chrN00001:20197210:20204341:clu_192_+	-0.197008651977227	0.246422852482508	0.195558667690444	-0.0508641847920648
chrN00001:20198151:20204341:clu_192_+	0.181522215246825	0.365657809171766	0.423706190349093	0.058048381177327
chrN00001:20388206:20389789:clu_193_+	-0.0618177690345682	0.532720522679387	0.501858458869093	-0.0308620638102942
chrN00001:20389827:20390073:clu_193_+	0.0618177690345682	0.467279477320613	0.498141541130907	0.0308620638102942
chrN00001:20390138:20393457:clu_194_+	0.389369714695819	0.0137168713115552	0.0294097689703724	0.0156928976588172
chrN00001:20390138:20393481:clu_194_+	-0.389369714695819	0.986283128688445	0.970590231029628	-0.0156928976588171
chrN00001:20936714:20953529:clu_197_+	0.117067041878154	0.27354025809793	0.285898887684942	0.0123586295870119
chrN00001:20936714:20964693:clu_197_+	0.0896263804899031	0.329758901116714	0.335328458671852	0.00556955755513733
chrN00001:20936714:20964728:clu_197_+	-0.0699765153930791	0.0979455119228431	0.0849070533108526	-0.0130384586119905
chrN00001:20953609:20964693:clu_197_+	0.145561352836057	0.225522419429753	0.242524633746895	0.0170022143171426
chrN00001:20953609:20964728:clu_197_+	-0.282278259811035	0.0732329094327596	0.0513409665854584	-0.0218919428473012
chrN00001:21356112:21364015:clu_208_+	0.0487782972662061	0.348381785308185	0.370842711312402	0.0224609260042172
chrN00001:21356112:21364018:clu_208_+	-0.0487782972662061	0.651618214691815	0.629157288687598	-0.0224609260042172
chrN00001:21364080:21367418:clu_209_+	-0.354607118430782	0.0580321967235894	0.0385294996778286	-0.0195026970457608
chrN00001:21364080:21374602:clu_209_+	0.235673087151446	0.247471331908881	0.296486341334561	0.0490150094256799
chrN00001:21364080:21378748:clu_209_+	-0.162853162166143	0.360474419689042	0.289918878183172	-0.0705555415058692
chrN00001:21367477:21367578:clu_209_+	-0.253032486750284	0.0321100100377962	0.0235981578841561	-0.00851185215364008
chrN00001:21367625:21374602:clu_209_+	0.152200811386481	0.0255590723202411	0.0281691234595771	0.00261005113933604
chrN00001:21367625:21378748:clu_209_+	-0.0332394296918105	0.00772587169569395	0.00707359294602539	-0.000652278749668553
chrN00001:21374652:21374807:clu_209_+	0.195848641997332	0.0215293318675604	0.0247864774299185	0.00325714556235817
chrN00001:21374652:21378748:clu_209_+	0.220009656503762	0.247097765757196	0.291437929084761	0.0443401633275645
chrN00001:3529416:3531873:clu_21_+	0.0569694991935091	0.9691523494582	0.972382516529722	0.00323016707152213
chrN00001:3529416:3531899:clu_21_+	-0.0569694991935091	0.0308476505417999	0.0276174834702779	-0.00323016707152204
chrN00001:21922620:21923966:clu_211_+	-0.066696675018405	0.333509759559899	0.304545154731082	-0.0289646048288167
chrN00001:21922620:21923975:clu_211_+	0.066696675018405	0.666490240440101	0.695454845268918	0.0289646048288167
chrN00001:21946305:21950374:clu_212_+	0.0494263735231948	0.652342375291773	0.674411057224298	0.0220686819325246
chrN00001:21946794:21950374:clu_212_+	-0.0494263735231948	0.347657624708227	0.325588942775702	-0.0220686819325247
chrN00001:22111035:22134517:clu_213_+	0.0616680692379498	0.388721529327061	0.418397994577306	0.0296764652502454
chrN00001:22136932:22165634:clu_213_+	-0.0616680692379498	0.611278470672939	0.581602005422694	-0.0296764652502454
chrN00001:22287720:22290843:clu_214_+	0.120219850082218	0.0572656782084231	0.0717147018599514	0.0144490236515283
chrN00001:22287720:22293901:clu_214_+	-0.120219850082218	0.942734321791577	0.928285298140049	-0.0144490236515284
chrN00001:22295082:22302132:clu_215_+	-0.0257634558775611	0.034975635382883	0.0332775455978232	-0.00169808978505983
chrN00001:22295413:22302132:clu_215_+	0.0257634558775611	0.965024364617117	0.966722454402177	0.00169808978505992
chrN00001:22699868:22729730:clu_220_+	0.0172975225629524	0.422340048039634	0.42195949356814	-0.000380554471494154
chrN00001:22699868:22748869:clu_220_+	-0.0367424781493293	0.00620840523991277	0.00587650730169919	-0.000331897938213583
chrN00001:22729780:22748869:clu_220_+	0.0194449555863771	0.571451546720453	0.57216399913016	0.000712452409707631
chrN00001:22748975:22759914:clu_221_+	-0.0439798825131181	0.498439492122615	0.511807724795086	0.0133682326724703
chrN00001:22748975:22772745:clu_221_+	0.142383864699561	0.00173691204164191	0.00214886417094396	0.00041195212930205
chrN00001:22759965:22772745:clu_221_+	-0.0984039821864428	0.499823595835743	0.48604341103397	-0.0137801848017724
chrN00001:22810753:22810842:clu_222_+	-0.179402651958303	0.0187503993731453	0.0175373117470387	-0.00121308762610664
chrN00001:22810753:22812016:clu_222_+	0.309772437908137	0.0115756062314484	0.0176580314871626	0.00608242525571415
chrN00001:22810753:22812924:clu_222_+	-0.162419182677161	0.181742113857925	0.172895584360137	-0.00884652949778825
chrN00001:22810753:22822581:clu_222_+	-0.182250715408917	0.468232462974021	0.436693896452637	-0.0315385665213843
chrN00001:22810753:22822771:clu_222_+	0.00972162827483697	0.0374093969051925	0.0422735614666704	0.00486416456147788
chrN00001:22810753:22840339:clu_222_+	0.512293081608734	0.0167677651909746	0.0313204017146028	0.0145526365236282
chrN00001:22812069:22812924:clu_222_+	-0.13078832664501	0.0172845849898338	0.0169716626031191	-0.000312922386714726
chrN00001:22813004:22822581:clu_222_+	-0.0780942283295997	0.138179039255795	0.143018545804296	0.00483950654850143
chrN00001:22813004:22822771:clu_222_+	-0.00320560182374563	0.0984758513228363	0.109850907821669	0.0113750564988329
chrN00001:22814959:22822771:clu_222_+	-0.0956264409489709	0.0115827798988279	0.0117800965426673	0.000197316643839334
chrN00001:24817319:24818209:clu_228_+	0.378237923390768	0.97415401715691	0.987701340350877	0.013547323193967
chrN00001:24817319:24818232:clu_228_+	-0.378237923390768	0.0258459828430905	0.0122986596491235	-0.013547323193967
chrN00001:24834881:24836276:clu_229_+	0.365967844303194	0.0236828236855276	0.0480119851747471	0.0243291614892196
chrN00001:24834922:24836276:clu_229_+	-0.365967844303194	0.976317176314472	0.951988014825253	-0.0243291614892196
chrN00001:24853406:24853661:clu_230_+	-0.3321564475316	0.0392221923264523	0.0233779771285012	-0.0158442151979511
chrN00001:24853406:24859935:clu_230_+	0.331145557138739	0.713337932846612	0.825351193942872	0.11201326109626
chrN00001:24853702:24859935:clu_230_+	-0.947925595231863	0.208189423953477	0.067036076059299	-0.141153347894178
chrN00001:24859837:24859935:clu_230_+	0.948936485624723	0.0392504508734588	0.0842347528693277	0.0449843019958689
chrN00001:24860040:24862846:clu_231_+	0.902698288339129	0.0266694801286817	0.073740013253017	0.0470705331243353
chrN00001:24860040:24866353:clu_231_+	-0.191771880278719	0.916820997921349	0.848498068106956	-0.0683229298143928
chrN00001:24862896:24863526:clu_231_+	-1.22602650268227	0.0207218445113812	0.00681747637573928	-0.0139043681356419
chrN00001:24862896:24866353:clu_231_+	0.817356932500018	0.0241435849396671	0.0612952947514162	0.0371517098117491
chrN00001:24863561:24866353:clu_231_+	-0.302256837878163	0.0116440924989211	0.00964914751287151	-0.00199494498604959
chrN00001:24893141:24894400:clu_232_+	0.0195779983067369	0.354005534962451	0.33411103344649	-0.0198945015159606
chrN00001:24893141:24894413:clu_232_+	0.140816763542489	0.105781904441378	0.112705594359744	0.0069236899183663
chrN00001:24893141:24894423:clu_232_+	-0.584451371636276	0.0149510002175683	0.00771301881658925	-0.007237981400979
chrN00001:24893141:24895563:clu_232_+	0.314711874856034	0.0134590471545422	0.0170635776865379	0.00360453053199574
chrN00001:24894500:24895563:clu_232_+	0.109344734931016	0.511802513224061	0.528406775690639	0.0166042624665774
chrN00001:24902106:24903317:clu_233_+	0.177596694611094	0.962533766987357	0.973437223026697	0.01090345603934
chrN00001:24902106:24903320:clu_233_+	-0.177596694611094	0.037466233012643	0.026562776973303	-0.01090345603934
chrN00001:25006341:25009977:clu_237_+	0.299144272670028	0.968596239291982	0.982488119911413	0.0138918806194316
chrN00001:25006341:25010007:clu_237_+	-0.299144272670028	0.0314037607080182	0.0175118800885867	-0.0138918806194315
chrN00001:25024835:25034895:clu_239_+	-0.00911414614862833	0.408717556282687	0.434695587206497	0.0259780309238103
chrN00001:25024835:25042060:clu_239_+	0.196897229488699	0.0942508740563212	0.123173399700645	0.0289225256443238
chrN00001:25035143:25042060:clu_239_+	-0.18778308334007	0.497031569660992	0.442131013092858	-0.0549005565681341
chrN00001:3920856:3925229:clu_24_+	0.035669180505423	0.68731339759444	0.702436490654556	0.0151230930601164
chrN00001:3925263:3927900:clu_24_+	-0.035669180505423	0.31268660240556	0.297563509345443	-0.0151230930601164
chrN00001:25060829:25061043:clu_241_+	0.11625843745167	0.532010750841906	0.589218405357339	0.0572076545154331
chrN00001:25061106:25061235:clu_241_+	-0.11625843745167	0.467989249158094	0.410781594642661	-0.057207654515433
chrN00001:25061277:25062526:clu_242_+	0.0194017916635129	0.481495150383025	0.396750204491754	-0.0847449458912712
chrN00001:25062644:25063380:clu_242_+	0.383253354161324	0.500687862560242	0.593623426455672	0.0929355638954301
chrN00001:25062644:25063387:clu_242_+	-0.402655145824837	0.0178169870567332	0.00962636905257435	-0.00819061800415888
chrN00001:25333773:25334850:clu_244_+	-0.0658876561486676	0.879646179803178	0.864982927904571	-0.0146632518986071
chrN00001:25333773:25334854:clu_244_+	0.0658876561486676	0.120353820196822	0.13501707209543	0.0146632518986072
chrN00001:25339862:25340154:clu_245_+	-0.0307315972851714	0.304846669551747	0.290798629996471	-0.0140480395552764
chrN00001:25339862:25343567:clu_245_+	0.104026440221321	0.415616673422241	0.453657959950941	0.0380412865286992
chrN00001:25340329:25343567:clu_245_+	-0.0732948429361492	0.279536657026011	0.255543410052589	-0.0239932469734229
chrN00001:25347774:25348890:clu_246_+	0.0816679567328184	0.080473747900121	0.0934184891237065	0.0129447412235855
chrN00001:25347774:25350543:clu_246_+	-0.0816679567328184	0.919526252099879	0.906581510876293	-0.0129447412235855
chrN00001:26152141:26154623:clu_251_+	0.331540264714622	0.0256085552801802	0.0474220988390816	0.0218135435589014
chrN00001:26152141:26158290:clu_251_+	-0.316994082844243	0.947411732050263	0.917232771488441	-0.0301789605618212
chrN00001:26154700:26158290:clu_251_+	-0.0145461818703787	0.0269797126695572	0.0353451296724771	0.00836541700291984
chrN00001:26191154:26198132:clu_252_+	0.014982060441293	0.259388123174682	0.261895351333038	0.0025072281583553
chrN00001:26191154:26203685:clu_252_+	-0.0685421229438617	0.0517712378101354	0.0480830667994553	-0.00368817101068004
chrN00001:26191154:26204679:clu_252_+	-0.0190754890904724	0.101946533036462	0.0994853559451534	-0.00246117709130909
chrN00001:26198263:26203685:clu_252_+	0.0177911482364204	0.227449615218735	0.230294136582626	0.00284452136389141
chrN00001:26198263:26204679:clu_252_+	0.0718796197286267	0.0963274176872124	0.102952741778414	0.00662532409120134
chrN00001:26203738:26204679:clu_252_+	-0.0170352163720059	0.263117073072773	0.257289347561314	-0.00582772551145899
chrN00001:150275:151103:clu_253_-	0.165037914587094	0.471713905600651	0.553991298091127	0.0822773924904754
chrN00001:151211:151547:clu_253_-	-0.165037914587094	0.528286094399349	0.446008701908873	-0.0822773924904753
chrN00001:147622:150099:clu_255_-	-0.0707146110951339	0.982701472407347	0.980125726977349	-0.00257574542999872
chrN00001:147633:150099:clu_255_-	0.0707146110951339	0.0172985275926527	0.0198742730226515	0.00257574542999875
chrN00001:151754:153607:clu_256_-	0.488831622430349	0.943674863259167	0.978039485833455	0.0343646225742876
chrN00001:153368:153607:clu_256_-	-0.488831622430349	0.056325136740833	0.0219605141665453	-0.0343646225742877
chrN00001:170209:170604:clu_258_-	-0.240813682833416	0.399015432866202	0.311718145899673	-0.0872972869665289
chrN00001:170209:172577:clu_258_-	0.0226263773716372	0.249087946672321	0.253241961125198	0.00415401445287697
chrN00001:170731:172577:clu_258_-	0.218187305461779	0.351896620461477	0.435039892975129	0.0831432725136519
chrN00001:173126:175586:clu_259_-	0.24369179027289	0.950295278759859	0.965107565421814	0.014812286661955
chrN00001:175451:175586:clu_259_-	-0.0353863966603842	0.0227015290838911	0.0174409502123088	-0.00526057887158234
chrN00001:175454:175586:clu_259_-	-0.208305393612505	0.0270031921562503	0.0174514843658777	-0.00955170779037254
chrN00001:231154:233880:clu_260_-	0.0981329789681493	0.631226213102781	0.647920464010426	0.0166942509076446
